side,qty,rate,time
2,0.1,302087015940,2026-03-15 00:30:50.764
2,0.1,299345676390,2026-03-15 00:30:50.497
2,0.1,296604336830,2026-03-15 00:30:50.218
2,0.1,293862997270,2026-03-15 00:30:49.959
2,0.1,291121657720,2026-03-15 00:30:49.694
2,0.1,288380318160,2026-03-15 00:30:49.435
1,0.1,259887593120,2026-03-15 00:30:47.739
1,0.1,257146253560,2026-03-15 00:30:48.000
1,0.1,254404914010,2026-03-15 00:30:48.283
1,0.1,251663574450,2026-03-15 00:30:48.551
1,0.1,248922234890,2026-03-15 00:30:48.804
1,0.1,246180895340,2026-03-15 00:30:49.065
