side,qty,rate,time
2,0.1,264273075800,2026-03-23 01:29:21.232
2,0.1,261875414110,2026-03-23 01:29:20.946
2,0.1,259477752420,2026-03-23 01:29:20.691
2,0.1,257080090740,2026-03-23 01:29:20.362
2,0.1,254682429050,2026-03-23 01:29:20.091
2,0.1,252284767360,2026-03-23 01:29:19.827
1,0.1,227247570000,2026-03-23 01:29:18.024
1,0.1,224849908310,2026-03-23 01:29:18.330
1,0.1,222452246620,2026-03-23 01:29:18.587
1,0.1,220054584940,2026-03-23 01:29:18.877
1,0.1,217656923250,2026-03-23 01:29:19.139
1,0.1,215259261560,2026-03-23 01:29:19.424
