side,qty,rate,time
2,0.1,261831180630,2026-03-24 01:05:20.181
2,0.1,259455678490,2026-03-24 01:05:19.892
2,0.1,257080176350,2026-03-24 01:05:19.609
2,0.1,254704674210,2026-03-24 01:05:19.321
2,0.1,252329172070,2026-03-24 01:05:19.051
2,0.1,249953669920,2026-03-24 01:05:18.770
1,0.1,224614291930,2026-03-24 01:34:31.282
1,0.1,222239738370,2026-03-24 01:34:31.554
1,0.1,219865184810,2026-03-24 01:34:31.829
1,0.1,217490631250,2026-03-24 01:34:32.102
1,0.1,215116077690,2026-03-24 01:34:32.377
1,0.1,212741524130,2026-03-24 01:34:32.637
