side,qty,rate,time
2,0.1,331698362590,2026-03-11 01:30:47.688
2,0.1,328687933770,2026-03-11 01:30:47.416
2,0.1,325677504940,2026-03-11 01:30:47.156
2,0.1,322667076120,2026-03-11 01:30:46.878
2,0.1,319656647290,2026-03-11 01:30:46.603
2,0.1,316646218470,2026-03-11 01:30:46.332
1,0.1,285285630590,2026-03-10 23:42:47.064
1,0.1,282276229390,2026-03-10 23:42:47.315
1,0.1,279266828200,2026-03-10 23:42:47.583
1,0.1,276257427010,2026-03-10 23:42:47.843
1,0.1,273248025810,2026-03-10 23:42:48.110
1,0.1,270238624620,2026-03-10 23:42:48.373
