rank,useragent,count
1,/dcrwire:1.0.0/dcrd:1.8.0/,51
2,/dcrwire:1.0.0/dcrd:2.0.2/,41
3,/dcrwire:1.0.0/dcrd:1.8.1/,17
4,/dcrwire:1.0.0/dcrd:2.0.1/,7
5,/dcrwire:1.0.0/dcrd:2.1.0(pre)/,7
6,/dcrwire:1.0.0/dcrd:2.0.0/,5
