side,qty,rate,time
2,8.9,14746900,2025-02-21 01:05:28.925
2,1.0,14746900,2025-02-21 01:05:32.389
2,10.0,14337810,2025-02-21 01:05:27.913
2,0.1,14285490,2025-02-21 01:25:19.821
2,10.0,14269630,2025-02-21 01:05:26.888
2,0.1,14244620,2025-02-21 01:25:19.505
2,50.0,14243780,2025-02-21 02:10:32.848
2,0.1,14203750,2025-02-21 01:25:19.244
2,10.0,14201450,2025-02-21 01:05:25.814
2,0.1,14162870,2025-02-21 01:25:18.964
2,10.0,14133270,2025-02-21 01:05:24.930
2,0.1,14122000,2025-02-21 01:25:18.701
2,0.1,14081120,2025-02-21 01:25:18.331
2,10.0,14065090,2025-02-21 01:05:24.122
2,0.1,14040250,2025-02-21 01:25:18.040
2,0.1,13999380,2025-02-21 01:25:17.700
2,3.3,13968960,2025-02-21 02:11:02.710
2,25.0,13968960,2025-02-21 02:08:26.217
2,0.4,13958760,2025-02-21 02:08:22.714
2,25.0,13958760,2025-02-21 02:08:24.355
2,24.6,13958760,2025-02-21 02:08:06.172
2,0.1,13958500,2025-02-21 01:25:17.322
2,0.1,13917630,2025-02-21 01:25:17.000
1,0.1,13335660,2025-02-21 01:01:17.638
1,25.0,13329530,2025-02-21 02:07:32.377
1,23.2,13319740,2025-02-21 02:07:32.894
1,25.0,13319740,2025-02-21 02:01:32.375
1,0.1,13294780,2025-02-21 01:01:17.924
1,0.1,13253900,2025-02-21 01:01:18.221
1,0.1,13213010,2025-02-21 01:01:18.567
1,0.1,13172130,2025-02-21 01:01:18.906
1,200.0,13158600,2025-02-21 02:10:31.898
1,0.1,13131250,2025-02-21 01:01:19.378
1,0.1,13090360,2025-02-21 01:01:19.638
1,0.1,13049480,2025-02-21 01:01:20.021
1,0.1,13008600,2025-02-21 01:01:20.308
1,0.1,12967720,2025-02-21 01:01:20.650
