side,qty,rate,time
2,1.0,14718070,2025-02-16 02:17:31.820
2,8.9,14718070,2025-02-16 02:17:25.799
2,10.0,14309790,2025-02-16 02:17:24.897
2,10.0,14241740,2025-02-16 02:17:23.849
2,0.1,14240070,2025-02-16 02:13:23.741
2,0.1,14199320,2025-02-16 02:13:23.459
2,50.0,14181170,2025-02-16 02:14:01.842
2,10.0,14173690,2025-02-16 02:17:23.046
2,0.1,14158580,2025-02-16 02:13:23.129
2,0.1,14117830,2025-02-16 02:13:22.772
2,10.0,14105650,2025-02-16 02:17:22.194
2,0.1,14077090,2025-02-16 02:13:22.449
2,10.0,14037600,2025-02-16 02:17:21.460
2,0.1,14036340,2025-02-16 02:13:22.109
2,0.1,13995600,2025-02-16 02:13:21.778
2,0.1,13954850,2025-02-16 02:13:21.422
2,0.1,13914100,2025-02-16 02:13:21.136
2,25.0,13897950,2025-02-16 02:17:35.850
2,25.0,13897950,2025-02-16 02:17:36.325
2,25.0,13887750,2025-02-16 02:17:35.229
2,25.0,13887750,2025-02-16 02:17:01.850
2,0.1,13873360,2025-02-16 02:13:20.817
1,0.1,13290300,2025-02-16 02:13:17.175
1,0.1,13250320,2025-02-16 02:17:33.796
1,0.1,13249560,2025-02-16 02:13:17.557
1,5.3,13240520,2025-02-16 02:17:34.237
1,0.1,13208810,2025-02-16 02:13:17.867
1,0.1,13168060,2025-02-16 02:13:18.175
1,0.1,13127320,2025-02-16 02:13:18.503
1,200.0,13100760,2025-02-16 02:14:01.194
1,0.1,13086570,2025-02-16 02:13:18.757
1,0.1,13045830,2025-02-16 02:13:19.083
1,0.1,13005080,2025-02-16 02:13:19.428
1,0.1,12964340,2025-02-16 02:13:19.739
1,0.1,12923590,2025-02-16 02:13:20.068
