side,qty,rate,time
2,8.9,11642300,2025-02-05 02:05:25.580
2,1.0,11642300,2025-02-05 02:05:34.312
2,10.0,11319800,2025-02-05 02:05:24.743
2,50.0,11269800,2025-02-05 02:11:01.927
2,10.0,11266050,2025-02-05 02:05:23.980
2,0.1,11248220,2025-02-05 02:02:22.438
2,0.1,11216070,2025-02-05 02:02:22.099
2,10.0,11212300,2025-02-05 02:05:23.138
2,0.1,11183910,2025-02-05 02:02:21.704
2,10.0,11158540,2025-02-05 02:05:22.585
2,0.1,11151750,2025-02-05 02:02:21.305
2,0.1,11119600,2025-02-05 02:02:20.946
2,10.0,11104790,2025-02-05 02:05:21.877
2,0.1,11087440,2025-02-05 02:02:20.516
2,25.0,11064510,2025-02-05 02:10:34.803
2,25.0,11064510,2025-02-05 02:10:19.747
2,0.1,11055280,2025-02-05 02:02:20.118
2,25.0,11054310,2025-02-05 02:10:19.291
2,25.0,11054310,2025-02-05 02:10:18.487
2,0.1,11023120,2025-02-05 02:02:19.719
2,0.1,10990970,2025-02-05 02:02:19.376
2,0.1,10958810,2025-02-05 02:02:19.022
1,25.0,10548800,2025-02-05 02:10:32.928
1,25.0,10539000,2025-02-05 02:10:33.544
1,25.0,10529200,2025-02-05 02:10:34.005
1,25.0,10529120,2025-02-05 02:06:33.047
1,250.0,10411200,2025-02-05 02:11:01.294
