side,qty,rate,time
1,20.0,2867487,2025-11-14 01:21:17.062
1,20.0,2852940,2025-11-14 01:21:17.319
1,20.0,2838394,2025-11-14 01:21:17.573
1,20.0,2823847,2025-11-14 01:21:17.838
