rank,useragent,count
1,/dcrwire:1.0.0/dcrd:1.8.0/,132
2,/dcrwire:1.0.0/dcrd:1.7.1/,5
3,/dcrwire:1.0.0/dcrd:1.9.0(pre)/,4
4,/dcrwire:0.3.0/dcrd:1.4.0/,2
5,/dcrwire:1.0.0/dcrd:1.7.2/,1
6,/dcrwire:0.4.0/dcrd:1.6.1/,1
7,/dcrwire:1.0.0/dcrd:1.8.0(pre)/,1
8,/dcrwire:1.0.0/dcrd:1.7.4/,1
9,/dcrwire:0.4.0/dcrd:1.5.1/,1
10,/dcrwire:0.4.0/dcrd:1.6.0/,1
11,/dcrwire:0.4.0/dcrd:1.6.0(rc4)/,1
