side,qty,rate,time
2,0.5,45449119910,2025-02-17 02:10:49.096
2,0.5,45238152170,2025-02-17 02:10:48.694
2,0.2,45222781100,2025-02-17 02:13:22.757
2,0.2,45011688060,2025-02-17 02:13:22.530
2,0.2,44800595020,2025-02-17 02:13:22.305
2,0.2,44589501980,2025-02-17 02:13:22.064
2,20.0,44409589480,2025-02-17 01:41:21.831
2,0.2,44378408940,2025-02-17 02:13:21.842
2,0.2,44167315900,2025-02-17 02:13:21.607
2,0.2,43956222860,2025-02-17 02:13:21.360
2,0.2,43745129820,2025-02-17 02:13:21.116
2,0.2,43534036780,2025-02-17 02:13:20.872
2,5.0,43522375370,2025-02-17 01:41:21.274
2,5.0,43395630490,2025-02-17 01:41:20.471
2,0.2,43322943740,2025-02-17 02:13:20.642
2,5.0,43268885620,2025-02-17 01:41:19.653
2,5.0,43142140750,2025-02-17 01:41:18.873
2,0.2,43111850700,2025-02-17 02:13:20.448
2,0.1,43092563110,2025-02-17 02:14:15.521
1,0.2,41325365360,2025-02-17 02:13:17.631
1,0.2,41114272320,2025-02-17 02:13:17.892
1,0.2,40903179280,2025-02-17 02:13:18.095
1,0.2,40692086240,2025-02-17 02:13:18.322
1,0.2,40480993200,2025-02-17 02:13:18.522
1,0.2,40269900160,2025-02-17 02:13:18.726
1,0.2,40058807120,2025-02-17 02:13:18.937
1,0.2,39847714080,2025-02-17 02:13:19.137
1,0.2,39636621040,2025-02-17 02:13:19.327
1,0.2,39425528000,2025-02-17 02:13:19.514
1,0.2,39214434960,2025-02-17 02:13:19.786
1,0.5,39148943290,2025-02-17 02:10:47.635
1,0.5,38937975550,2025-02-17 02:10:47.966
