side,qty,rate,time
2,0.5,33637656180,2025-02-01 01:49:32.039
2,0.5,33481554850,2025-02-01 01:49:31.695
2,20.0,32797400320,2025-02-01 01:53:37.315
2,0.2,32484948960,2025-02-01 01:50:16.678
2,0.2,32328985950,2025-02-01 01:50:16.483
2,0.2,32173022930,2025-02-01 01:50:16.287
2,5.0,32142370250,2025-02-01 01:53:36.760
2,5.0,32048794520,2025-02-01 01:53:35.908
2,0.2,32017059910,2025-02-01 01:50:16.095
2,5.0,31955218800,2025-02-01 01:53:34.871
2,0.1,31951290150,2025-02-01 01:50:15.982
2,5.0,31861643080,2025-02-01 01:53:34.110
2,0.2,31861096890,2025-02-01 01:50:15.866
1,0.1,30598388070,2025-02-01 01:50:15.591
1,0.5,28958974710,2025-02-01 01:49:30.745
1,0.5,28802873380,2025-02-01 01:49:31.104
