side,qty,rate,time
2,0.2,38953720540,2025-02-06 01:29:52.656
2,0.2,38771917550,2025-02-06 01:29:52.395
2,0.2,38590114560,2025-02-06 01:29:52.140
2,0.2,38408311560,2025-02-06 01:29:51.908
2,20.0,38281864490,2025-02-06 01:27:21.410
2,0.2,38226508570,2025-02-06 01:29:51.684
2,0.2,38044705580,2025-02-06 01:29:51.468
2,0.2,37862902590,2025-02-06 01:29:51.268
2,0.2,37681099590,2025-02-06 01:29:51.035
2,5.0,37517160110,2025-02-06 01:27:20.728
2,0.2,37499296600,2025-02-06 01:29:50.850
2,5.0,37407916630,2025-02-06 01:27:20.035
2,0.2,37317493610,2025-02-06 01:29:50.633
2,0.1,37302002710,2025-02-06 01:14:15.822
2,5.0,37298673140,2025-02-06 01:27:19.244
2,5.0,37189429660,2025-02-06 01:27:18.472
2,0.2,37135690620,2025-02-06 01:29:50.437
1,0.1,35735319770,2025-02-06 01:14:15.549
1,0.2,35585506400,2025-02-06 01:29:47.903
1,0.2,35403703410,2025-02-06 01:29:48.081
1,0.2,35221900420,2025-02-06 01:29:48.251
1,0.2,35040097430,2025-02-06 01:29:48.430
1,0.2,34858294430,2025-02-06 01:29:48.598
1,0.2,34676491440,2025-02-06 01:29:48.775
1,0.2,34494688450,2025-02-06 01:29:48.977
1,0.2,34312885460,2025-02-06 01:29:49.176
1,0.2,34131082460,2025-02-06 01:29:49.373
1,0.2,33949279470,2025-02-06 01:29:49.563
1,0.2,33767476480,2025-02-06 01:29:49.806
