side,qty,rate,time
2,15.0,60000000,2025-11-04 06:14:38.732
2,10.0,55000000,2025-11-04 06:17:36.731
2,2.1,51172290,2025-11-04 06:42:46.732
2,5.0,51172000,2025-11-09 19:36:46.061
2,10.0,32405750,2025-11-11 01:32:21.376
2,10.0,32344820,2025-11-11 01:32:20.996
2,10.0,32321710,2025-11-11 01:32:20.620
2,10.0,32321710,2025-11-11 01:32:20.228
2,10.0,32279700,2025-11-11 01:31:21.777
1,10.0,29009260,2025-11-11 01:32:17.641
1,10.0,28971190,2025-11-11 01:31:32.474
1,10.0,28971190,2025-11-11 01:32:18.386
1,10.0,28971190,2025-11-11 01:32:18.760
1,10.0,28971190,2025-11-11 01:32:18.014
1,10.0,28971190,2025-11-11 01:31:17.501
