baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-05-28 02:14:00.023
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-05-28 02:13:59.022
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-05-28 02:13:59.019
dcr,btc,60300,0,-0.022690437601296597,80,61700,60300,1314.087833309024,2023-05-28 02:14:00.023
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-05-28 02:14:00.020
doge,btc,0,0,0.0,0,0,0,0.0,2023-05-28 02:14:00.023
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-05-28 02:13:59.022
dcr,ltc,19824000,0,0.0,0,19824000,19824000,0.0,2023-05-28 02:13:59.022
dgb,btc,28,0,0.0,0,28,28,0.0,2023-05-28 02:14:00.022
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-05-28 02:14:00.025
