baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dgb,btc,28,0,0,0,28,28,0.0,2023-05-29 02:08:30.022
ltc,btc,312100,0,0,0,312100,312100,0.0,2023-05-29 02:08:32.028
btc,usdc.eth,29525450000,0,0,0,29525450000,29525450000,0.0,2023-05-29 02:08:31.021
dcr,ltc,19824000,0,0,0,19824000,19824000,0.0,2023-05-29 02:08:31.021
dcr,btc,60300,0,0,0,60300,60300,0.0,2023-05-29 02:08:30.022
dcr,usdc.eth,21097000,0,0,0,21097000,21097000,0.0,2023-05-29 02:08:30.019
doge,btc,0,0,0,0,0,0,0.0,2023-05-29 02:08:30.022
zec,btc,125300,0,0,0,125300,125300,0.0,2023-05-29 02:08:32.025
eth,btc,699000,0,0,0,699000,699000,0.0,2023-05-29 02:08:31.021
zec,usdc.eth,0,0,0,0,0,0,0.0,2023-05-29 02:08:31.018
