baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
doge,btc,0,0,0.0,0,0,0,0.0,2023-05-26 02:01:54.025
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-05-26 02:01:52.024
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-05-26 02:01:49.026
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-05-26 02:01:49.023
dcr,btc,61900,0,-0.0016129032258064516,160,62000,61900,2642.376744762912,2023-05-26 02:01:50.020
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-05-26 02:01:54.022
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-05-26 02:01:52.027
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-05-26 02:01:49.026
dcr,ltc,19824000,0,0.0,0,19824000,19824000,0.0,2023-05-26 02:01:49.026
dgb,btc,28,0,0.0,0,28,28,0.0,2023-05-26 02:01:54.025
