baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,btc,61500,0,0.0032626427406199023,320,67000,61300,5516.449794973343,2023-05-14 02:05:10.019
doge,btc,0,0,0.0,0,0,0,0.0,2023-05-14 02:05:12.027
dgb,btc,28,0,0.0,26000,28,28,197.2255003122352,2023-05-14 02:05:12.033
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-05-14 02:05:14.019
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-05-14 02:05:14.025
dcr,ltc,19877000,0,0.0,0,19877000,19877000,0.0,2023-05-14 02:05:14.025
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-05-14 02:05:12.024
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-05-14 02:05:12.021
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-05-14 02:05:14.022
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-05-14 02:05:12.036
