baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-05-30 02:09:00.023
doge,btc,0,0,0.0,0,0,0,0.0,2023-05-30 02:09:00.033
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-05-30 02:08:56.021
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-05-30 02:09:00.030
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-05-30 02:09:00.020
dcr,btc,58900,0,-0.02321724709784411,320,60300,58500,5313.06181588752,2023-05-30 02:09:00.030
dgb,btc,28,0,0.0,0,28,28,0.0,2023-05-30 02:09:00.033
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-05-30 02:08:56.024
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-05-30 02:09:00.026
dcr,ltc,19824000,0,0.0,0,19824000,19824000,0.0,2023-05-30 02:09:00.026
