baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
doge,btc,0,0,0.0,0,0,0,0.0,2023-05-22 02:07:42.025
dgb,btc,28,0,0.0,0,28,28,0.0,2023-05-22 02:07:42.028
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-05-22 02:07:42.019
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-05-22 02:07:42.022
dcr,ltc,20158000,0,0.0,0,20158000,20158000,0.0,2023-05-22 02:07:42.025
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-05-22 02:07:44.025
dcr,btc,63500,0,0.02090032154340836,360,63500,62200,5980.9300328973595,2023-05-22 02:07:40.009
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-05-22 02:07:42.022
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-05-22 02:07:42.025
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-05-22 02:07:44.028
