baseID,quoteID,rate,bookVolume,change24,vol24,high24,low24,vol24USD,date
dcr,usdc.eth,21097000,0,0.0,0,21097000,21097000,0.0,2023-05-16 02:04:06.020
eth,btc,699000,0,0.0,0,699000,699000,0.0,2023-05-16 02:04:06.023
ltc,btc,312100,0,0.0,0,312100,312100,0.0,2023-05-16 02:04:00.027
dcr,btc,66600,0,0.08469055374592833,240,68000,61400,4201.1850336088555,2023-05-16 02:04:00.023
doge,btc,0,0,0.0,0,0,0,0.0,2023-05-16 02:04:06.023
dgb,btc,28,0,0.0,0,28,28,0.0,2023-05-16 02:04:06.023
zec,usdc.eth,0,0,0.0,0,0,0,0.0,2023-05-16 02:04:06.023
btc,usdc.eth,29525450000,0,0.0,0,29525450000,29525450000,0.0,2023-05-16 02:04:06.023
dcr,ltc,19877000,0,0.0,0,19877000,19877000,0.0,2023-05-16 02:04:06.023
zec,btc,125300,0,0.0,0,125300,125300,0.0,2023-05-16 02:04:00.023
