id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-01-13 01:48:08,[3],0.30000000000000004,False,342,4655,25,25,0,1.3.2,834044,0.008390785000000001
dcrhive.com,mainnet,2022-06-23,2024-01-13 01:48:07,[3],0.15,False,987,15531,89,89,0,1.3.2+bec2d12a0,834044,0.02421551
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-01-13 01:48:08,[3],0.9500000000000001,False,107,10138,63,62,1,1.3.1+22d04116b,834044,0.0026251872000000002
decred.stake.fun,mainnet,2021-01-28,2024-01-13 01:48:07,[3],0.5,False,124,29436,176,174,2,1.3.1,834043,0.0030424222
decredvoting.com,mainnet,2021-02-01,2024-01-13 01:48:08,[3],1,False,143,4835,34,33,1,1.3.2,834044,0.0035084276
stakey.net,mainnet,2020-10-22,2024-01-11 11:24:41,[3],1,False,312,30449,224,224,0,1.3.2+f79363a87,833567,0.0076287347000000005
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-01-13 01:48:07,[3],0.6900000000000001,False,473,83516,985,210,775,1.3.1+22d04116b,1299792,0.09651092
teststakepool.decred.org,testnet,2020-06-01,2024-01-13 01:48:07,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1297170,0
ultravsp.uk,mainnet,2020-12-01,2024-01-13 01:48:07,[3],0.30000000000000004,False,281,13226,80,79,1,1.4.0-pre+015cf707b,834044,0.006894183000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-01-13 01:48:07,[3],0.1,False,740,1366,0,0,0,1.3.2+bec2d12a0,834043,0.01815639
vsp.dcr.farm,mainnet,2020-12-09,2024-01-13 01:48:07,[3],1,False,232,8021,44,42,2,1.3.1,834044,0.0056919944
vsp.decredcommunity.org,mainnet,2020-11-05,2024-01-13 01:48:07,[3],0.49,False,476,12142,59,59,0,1.3.2+bec2d12a0,834043,0.011678975000000001
vsp.stakeminer.com,mainnet,2020-11-09,2024-01-13 01:48:08,[3],1,False,547,28774,175,175,0,1.3.1+1e824f8dd,834043,0.013421007
vspd.99split.com,mainnet,2020-11-17,2024-01-13 01:48:08,[3],0.30000000000000004,False,392,26928,171,171,0,1.3.2,834043,0.00961798
vspd.bass.cf,mainnet,2022-05-01,2024-01-13 01:48:08,[3],0.2,False,1045,16120,137,0,0,1.2.0,834044,0.02563851
vspd.decredbrasil.com,mainnet,2020-11-22,2024-01-13 01:48:08,[3],5,False,46,2770,20,20,0,1.3.2+bec2d12a0,834043,0.0011286405
