id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-01-07 01:53:45,[3],0.30000000000000004,False,337,4583,24,24,0,1.3.2,832330,0.00817723
dcrhive.com,mainnet,2022-06-23,2024-01-07 01:53:45,[3],0.15,False,1011,15331,86,86,0,1.3.2+bec2d12a0,832330,0.024531690000000002
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-01-07 01:53:45,[3],0.9500000000000001,False,117,10105,63,62,1,1.3.1+22d04116b,832330,0.002838979
decred.stake.fun,mainnet,2021-01-28,2024-01-07 01:53:45,[3],0.5,False,124,29410,176,174,2,1.3.1,832330,0.0030088325
decredvoting.com,mainnet,2021-02-01,2024-01-07 01:53:46,[3],1,False,148,4803,33,32,1,1.3.2,832330,0.003591187
stakey.net,mainnet,2020-10-22,2024-01-07 01:53:45,[3],1,False,313,30412,224,224,0,1.3.2+f79363a87,832330,0.007594875
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-01-07 01:53:45,[3],0.6900000000000001,False,715,80940,976,201,775,1.3.1+22d04116b,1295474,0.13981228
teststakepool.decred.org,testnet,2020-06-01,2024-01-07 01:53:45,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1295474,0
ultravsp.uk,mainnet,2020-12-01,2024-01-07 01:53:45,[3],0.30000000000000004,False,277,13169,80,79,1,1.4.0-pre+015cf707b,832330,0.0067213434
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-01-07 01:53:45,[3],0.1,False,698,1219,0,0,0,1.3.2+bec2d12a0,832330,0.016936814
vsp.dcr.farm,mainnet,2020-12-09,2024-01-07 01:53:45,[3],0.15,False,263,7961,44,42,2,1.3.1,832330,0.0063816365
vsp.decredcommunity.org,mainnet,2020-11-05,2024-01-07 01:53:45,[3],0.49,False,506,12034,57,57,0,1.3.2+bec2d12a0,832330,0.012277978
vsp.stakeminer.com,mainnet,2020-11-09,2024-01-07 01:53:46,[3],1,False,612,28652,174,174,0,1.3.1+1e824f8dd,832330,0.014850044000000001
vspd.99split.com,mainnet,2020-11-17,2024-01-07 01:53:45,[3],0.30000000000000004,False,440,26843,168,168,0,1.3.2,832330,0.010676502000000001
vspd.bass.cf,mainnet,2022-05-01,2024-01-07 01:53:46,[3],0.2,False,1060,15894,135,0,0,1.2.0,832330,0.025720663
vspd.decredbrasil.com,mainnet,2020-11-22,2024-01-07 01:53:45,[3],5,False,51,2761,20,20,0,1.3.2+bec2d12a0,832330,0.0012375036
