id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-01-18 01:48:51,[3],0.30000000000000004,False,345,4730,25,25,0,1.3.2,835484,0.008684926
dcrhive.com,mainnet,2022-06-23,2024-01-18 01:48:51,[3],0.15,False,996,15704,92,92,0,1.3.2+bec2d12a0,835484,0.025073003
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-01-18 01:48:51,[3],0.9500000000000001,False,107,10158,63,62,1,1.3.1+22d04116b,835484,0.0026935858
decred.stake.fun,mainnet,2021-01-28,2024-01-18 01:48:51,[3],0.5,False,135,29453,177,175,2,1.3.1,835484,0.0033984494
decredvoting.com,mainnet,2021-02-01,2024-01-18 01:48:51,[3],1,False,179,4859,34,33,1,1.3.2,835484,0.004506092000000001
stakey.net,mainnet,2020-10-22,2024-01-11 11:20:10,[3],1,False,312,30449,224,224,0,1.3.2+f79363a87,833567,0.0076287347000000005
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-01-18 01:48:51,[3],0.6900000000000001,False,478,85218,988,213,775,1.3.1+22d04116b,1303393,0.09314108
teststakepool.decred.org,testnet,2020-06-01,2024-01-18 01:48:51,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1297170,0
ultravsp.uk,mainnet,2020-12-01,2024-01-18 01:48:51,[3],0.30000000000000004,False,292,13269,80,79,1,1.4.0-pre+015cf707b,835484,0.00735072
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-01-18 01:48:51,[3],0.1,False,766,1483,0,0,0,1.3.2+bec2d12a0,835484,0.019283053
vsp.dcr.farm,mainnet,2020-12-09,2024-01-18 01:48:51,[3],1,False,217,8050,44,42,2,1.3.1,835484,0.0054626926
vsp.decredcommunity.org,mainnet,2020-11-05,2024-01-18 01:48:51,[3],0.49,False,544,12234,60,60,0,1.3.2+bec2d12a0,835484,0.013694492
vsp.stakeminer.com,mainnet,2020-11-09,2024-01-18 01:48:51,[3],1,False,510,28877,175,175,0,1.3.1+1e824f8dd,835484,0.012838586
vspd.99split.com,mainnet,2020-11-17,2024-01-18 01:48:51,[3],0.30000000000000004,False,370,26990,171,171,0,1.3.2,835484,0.009314269
vspd.bass.cf,mainnet,2022-05-01,2024-01-18 01:48:52,[3],0.2,False,1063,16291,138,0,0,1.2.0,835484,0.026759641
vspd.decredbrasil.com,mainnet,2020-11-22,2024-01-18 01:48:51,[3],5,False,40,2780,20,20,0,1.3.2+bec2d12a0,835484,0.0010069480000000001
