id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-01-31 01:40:50,[3],0.30000000000000004,False,330,4889,27,27,0,1.3.2,839291,0.008179047
dcrhive.com,mainnet,2022-06-23,2024-01-31 01:40:50,[3],0.15,False,1192,16261,93,93,0,1.3.2+bec2d12a0,839291,0.029543709
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-01-31 01:40:50,[3],0.9500000000000001,False,100,10206,66,65,1,1.3.2+bec2d12a0,839291,0.0024784990000000003
decred.stake.fun,mainnet,2021-01-28,2024-01-31 01:40:50,[3],0.5,False,123,29515,177,175,2,1.3.1,839291,0.0030485538
decredvoting.com,mainnet,2021-02-01,2024-01-31 01:40:50,[3],1,False,143,4932,34,33,1,1.3.2,839291,0.0035442535
stakey.net,mainnet,2020-10-22,2024-01-31 01:40:50,[3],1,False,222,30620,227,227,0,1.3.2+f79363a87,839291,0.005502267700000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-01-31 01:40:50,[3],0.6900000000000001,False,461,89593,998,223,775,1.3.1+22d04116b,1312750,0.089863546
teststakepool.decred.org,testnet,2020-06-01,2024-01-31 01:40:50,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1297170,0
ultravsp.uk,mainnet,2020-12-01,2024-01-31 01:40:50,[3],0.30000000000000004,False,280,13411,81,80,1,1.4.0-pre+015cf707b,839291,0.006939797
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-01-31 01:40:50,[3],0.1,False,811,1864,0,0,0,1.3.2+bec2d12a0,839291,0.020100627000000003
vsp.dcr.farm,mainnet,2020-12-09,2024-01-31 01:40:50,[3],1,False,151,8140,44,42,2,1.3.1,839291,0.0037425335000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2024-01-31 01:40:50,[3],0.49,False,781,12533,64,64,0,1.3.2+bec2d12a0,839291,0.019357078
vsp.stakeminer.com,mainnet,2020-11-09,2024-01-31 01:40:50,[3],1,False,580,29167,178,178,0,1.3.1+1e824f8dd,839291,0.014375295000000001
vspd.99split.com,mainnet,2020-11-17,2024-01-31 01:40:50,[3],0.30000000000000004,False,263,27142,173,173,0,1.3.2,839291,0.0065184524
vspd.bass.cf,mainnet,2022-05-01,2024-01-31 01:40:50,[3],0.2,False,1097,16795,141,0,0,1.2.0,839291,0.027189134
vspd.decredbrasil.com,mainnet,2020-11-22,2024-01-31 01:40:50,[3],5,False,38,2797,21,21,0,1.3.2+bec2d12a0,839291,0.00094182964
