id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-01-21 01:56:34,[3],0.30000000000000004,False,363,4769,26,26,0,1.3.2,836361,0.008597414000000001
dcrhive.com,mainnet,2022-06-23,2024-01-21 01:56:34,[3],0.15,False,1301,15820,93,93,0,1.3.2+bec2d12a0,836361,0.03081332
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-01-21 01:56:34,[3],0.9500000000000001,False,111,10172,63,62,1,1.3.1+22d04116b,836361,0.002628961
decred.stake.fun,mainnet,2021-01-28,2024-01-21 01:56:34,[3],0.5,False,131,29470,177,175,2,1.3.1,836361,0.0031026478000000003
decredvoting.com,mainnet,2021-02-01,2024-01-21 01:56:34,[3],1,False,163,4879,34,33,1,1.3.2,836361,0.0038605467
stakey.net,mainnet,2020-10-22,2024-01-21 01:56:34,[3],1,False,273,30533,224,224,0,1.3.2+f79363a87,836361,0.0064658234
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-01-21 01:56:34,[3],0.6900000000000001,False,475,86259,991,216,775,1.3.1+22d04116b,1305555,0.09297319
teststakepool.decred.org,testnet,2020-06-01,2024-01-21 01:56:34,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1297170,0
ultravsp.uk,mainnet,2020-12-01,2024-01-21 01:56:34,[3],0.30000000000000004,False,303,13295,80,79,1,1.4.0-pre+015cf707b,836361,0.0071763536
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-01-21 01:56:34,[3],0.1,False,769,1589,0,0,0,1.3.2+bec2d12a0,836361,0.018213253000000002
vsp.dcr.farm,mainnet,2020-12-09,2024-01-21 01:56:34,[3],1,False,200,8078,44,42,2,1.3.1,836361,0.0047368673
vsp.decredcommunity.org,mainnet,2020-11-05,2024-01-21 01:56:34,[3],0.49,False,637,12294,61,61,0,1.3.2+bec2d12a0,836361,0.015086922000000001
vsp.stakeminer.com,mainnet,2020-11-09,2024-01-21 01:56:34,[3],1,False,632,28935,175,175,0,1.3.1+1e824f8dd,836361,0.0149685
vspd.99split.com,mainnet,2020-11-17,2024-01-21 01:56:34,[3],0.30000000000000004,False,360,27019,171,171,0,1.3.2,836361,0.008526361000000001
vspd.bass.cf,mainnet,2022-05-01,2024-01-21 01:56:34,[3],0.2,False,1133,16413,140,0,0,1.2.0,836361,0.026834352000000002
vspd.decredbrasil.com,mainnet,2020-11-22,2024-01-21 01:56:34,[3],5,False,38,2783,20,20,0,1.3.2+bec2d12a0,836361,0.0009000047599999999
