id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-01-05 01:48:57,[3],0.30000000000000004,False,340,4561,24,24,0,1.3.2,831763,0.008274721
dcrhive.com,mainnet,2022-06-23,2024-01-05 01:48:57,[3],0.15,False,1029,15258,86,86,0,1.3.2+bec2d12a0,831763,0.025043199000000002
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-01-05 01:48:57,[3],0.9500000000000001,False,118,10097,63,62,1,1.3.1+22d04116b,831763,0.0028718149
decred.stake.fun,mainnet,2021-01-28,2024-01-05 01:48:57,[3],0.5,False,126,29397,176,174,2,1.3.1,831652,0.0030686800000000003
decredvoting.com,mainnet,2021-02-01,2024-01-05 01:48:57,[3],1,False,147,4794,33,32,1,1.3.2,831763,0.0035775998
stakey.net,mainnet,2020-10-22,2024-01-05 01:48:57,[3],1,False,319,30386,224,224,0,1.3.2+f79363a87,831763,0.0077636350000000005
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-01-05 01:48:57,[3],0.6900000000000001,False,720,79873,975,200,775,1.3.1+22d04116b,1294030,0.14251782
teststakepool.decred.org,testnet,2020-06-01,2024-01-05 01:48:57,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1294030,0
ultravsp.uk,mainnet,2020-12-01,2024-01-05 01:48:57,[3],0.30000000000000004,False,277,13144,79,78,1,1.4.0-pre+015cf707b,831763,0.0067414637
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-01-05 01:48:57,[3],0.1,False,657,1179,0,0,0,1.3.2+bec2d12a0,831763,0.015989682
vsp.dcr.farm,mainnet,2020-12-09,2024-01-05 01:48:57,[3],0.15,False,269,7948,44,42,2,1.3.1,831763,0.006546764
vsp.decredcommunity.org,mainnet,2020-11-05,2024-01-05 01:48:57,[3],0.49,False,452,12009,57,57,0,1.3.2+bec2d12a0,831763,0.011000511000000001
vsp.stakeminer.com,mainnet,2020-11-09,2024-01-05 01:48:57,[3],1,False,645,28612,174,174,0,1.3.1+1e824f8dd,831763,0.015697632
vspd.99split.com,mainnet,2020-11-17,2024-01-05 01:48:57,[3],0.30000000000000004,False,378,26817,168,168,0,1.3.2,831763,0.009199542
vspd.bass.cf,mainnet,2022-05-01,2024-01-05 01:48:57,[3],0.2,False,1070,15811,135,0,0,1.2.0,831763,0.026041033
vspd.decredbrasil.com,mainnet,2020-11-22,2024-01-05 01:48:57,[3],5,False,54,2757,20,20,0,1.3.2+bec2d12a0,831763,0.0013142204
