id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-01-23 01:54:13,[3],0.30000000000000004,False,359,4801,26,26,0,1.3.2,836945,0.008384716
dcrhive.com,mainnet,2022-06-23,2024-01-23 01:54:12,[3],0.15,False,1331,15903,93,93,0,1.3.2+bec2d12a0,836945,0.03108651
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-01-23 01:54:13,[3],0.9500000000000001,False,105,10178,63,62,1,1.3.1+22d04116b,836945,0.0024523542
decred.stake.fun,mainnet,2021-01-28,2024-01-23 01:54:12,[3],0.5,False,133,29479,177,175,2,1.3.1,836945,0.0031063154000000003
decredvoting.com,mainnet,2021-02-01,2024-01-23 01:54:13,[3],1,False,155,4890,34,33,1,1.3.2,836945,0.0036201421000000003
stakey.net,mainnet,2020-10-22,2024-01-23 01:54:12,[3],1,False,259,30554,225,225,0,1.3.2+f79363a87,836945,0.0060491404
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-01-23 01:54:12,[3],0.6900000000000001,False,471,86954,993,218,775,1.3.1+22d04116b,1306995,0.09204612
teststakepool.decred.org,testnet,2020-06-01,2024-01-23 01:54:13,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1297170,0
ultravsp.uk,mainnet,2020-12-01,2024-01-23 01:54:12,[3],0.30000000000000004,False,296,13317,80,79,1,1.4.0-pre+015cf707b,836945,0.0069133034
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-01-23 01:54:12,[3],0.1,False,846,1637,0,0,0,1.3.2+bec2d12a0,836945,0.019758968000000002
vsp.dcr.farm,mainnet,2020-12-09,2024-01-23 01:54:12,[3],1,False,187,8092,44,42,2,1.3.1,836945,0.004367526
vsp.decredcommunity.org,mainnet,2020-11-05,2024-01-23 01:54:12,[3],0.49,False,639,12338,61,61,0,1.3.2+bec2d12a0,836945,0.014924327000000001
vsp.stakeminer.com,mainnet,2020-11-09,2024-01-23 01:54:13,[3],1,False,647,28976,175,175,0,1.3.1+1e824f8dd,836945,0.0151111735
vspd.99split.com,mainnet,2020-11-17,2024-01-23 01:54:13,[3],0.30000000000000004,False,348,27040,171,171,0,1.3.2,836945,0.008127803000000001
vspd.bass.cf,mainnet,2022-05-01,2024-01-23 01:54:13,[3],0.2,False,1137,16490,140,0,0,1.2.0,836945,0.026555493000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2024-01-23 01:54:13,[3],5,False,34,2787,20,20,0,1.3.2+bec2d12a0,836945,0.0007940957
