side,qty,rate,time
2,18.0,366800,2023-04-28 16:31:55.155
2,12.0,336200,2023-04-28 16:31:54.924
2,6.0,317900,2023-04-28 16:31:54.689
2,6.0,316700,2023-04-28 16:31:54.468
2,6.0,315400,2023-04-28 16:31:54.242
2,6.0,314200,2023-04-28 16:31:54.028
2,6.0,313000,2023-04-28 16:31:53.807
2,6.0,311800,2023-04-28 16:31:53.575
1,6.0,300800,2023-04-28 23:07:12.489
1,6.0,299500,2023-04-28 16:31:55.437
1,6.0,298300,2023-04-28 16:31:55.664
1,6.0,297100,2023-04-28 16:31:55.881
1,6.0,295900,2023-04-28 16:31:56.101
1,6.0,294600,2023-04-28 16:31:56.311
1,6.0,293400,2023-04-28 16:31:56.518
1,12.0,275100,2023-04-28 16:31:56.731
1,18.0,244500,2023-04-28 16:31:56.941
