side,qty,rate,time
2,18.0,381000,2023-07-22 01:38:42.748
2,12.0,349200,2023-07-22 01:38:42.517
2,6.0,330200,2023-07-22 01:38:34.547
2,6.0,328900,2023-07-22 01:38:34.337
2,6.0,327700,2023-07-22 01:38:34.105
2,6.0,326400,2023-07-22 01:38:33.882
2,6.0,325100,2023-07-22 01:38:33.667
2,6.0,323800,2023-07-22 01:38:33.435
2,6.0,322600,2023-07-22 02:01:20.528
1,6.0,312400,2023-07-22 01:46:00.477
1,6.0,311200,2023-07-22 01:38:34.989
1,6.0,309900,2023-07-22 01:38:35.242
1,6.0,308600,2023-07-22 01:38:35.501
1,6.0,307300,2023-07-22 01:38:35.728
1,6.0,306100,2023-07-22 01:38:35.944
1,6.0,304800,2023-07-22 01:38:36.218
1,12.0,285800,2023-07-22 01:38:36.519
1,18.0,254000,2023-07-22 01:38:38.452
