side,qty,rate,time
2,18.0,368500,2023-07-25 22:03:53.393
2,12.0,337800,2023-07-25 22:03:47.659
2,6.0,319400,2023-07-25 22:03:47.370
2,6.0,318200,2023-07-25 22:03:47.076
2,6.0,316900,2023-07-25 22:03:46.785
2,6.0,315700,2023-07-25 22:03:46.463
2,6.0,314500,2023-07-25 22:03:46.122
2,6.0,313200,2023-07-25 22:03:45.815
2,6.0,312000,2023-07-26 02:03:28.514
1,6.0,301000,2023-07-25 22:03:48.370
1,6.0,299700,2023-07-25 22:03:48.691
1,6.0,298500,2023-07-25 22:03:49.044
1,6.0,297300,2023-07-25 22:03:51.069
1,6.0,296000,2023-07-25 22:03:51.426
1,6.0,294800,2023-07-25 22:03:51.718
1,12.0,276400,2023-07-25 22:03:52.018
1,18.0,245700,2023-07-25 22:03:52.363
