pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
miningandco.com,https://decred.miningandco.com,3260000000000,-1,-1,33,PPS,0,0,0,11,860362,1712971020,217,39,75,0,3152800528690.4756,168,25.93,13.068726176307791
0,https://decred.pooltronic.tech,969110000000,-1,-1,29,PPLNS,0,0,0,11,860354,1712968809,92,5,75,0,1198274793362.5002,168,7.24,-2.240649976372697
e4pool.com,https://dcr.e4pool.com,5940000000000,-1,-1,34,PPLNS,0,0,0,11,860360,1712970863,368,29,75,0,3937842906916.1665,167,39.83,-10.828076199935076
threepool.tech,https://dcr.threepool.tech,468750000000,-1,-1,35,PPLNS,0,0,0,2,860294,1712949066,2,1,75,0,22045607873.98809,168,2.09,-1.0897706710614452
