id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-07-17 01:58:27,[3],0.30000000000000004,False,211,6537,45,43,2,1.3.2,887673,0.0051733437
dcrhive.com,mainnet,2022-06-23,2024-07-17 01:58:27,[3],0.15,False,1455,22846,135,135,0,1.3.2+bec2d12a0,887673,0.035674006
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-07-17 01:58:27,[3],0.9500000000000001,False,225,12145,203,71,132,1.3.2+bec2d12a0,887673,0.0055165990000000005
decred.stake.fun,mainnet,2021-01-28,2024-07-17 01:58:27,[3],0.5,False,70,30111,184,182,2,1.3.1,887673,0.0017162752
decredvoting.com,mainnet,2021-02-01,2024-07-17 01:58:27,[3],1,False,96,5699,39,38,1,1.3.2,887673,0.0023537488
stakey.net,mainnet,2020-10-22,2024-07-17 01:58:27,[3],1,False,246,31831,247,247,0,1.3.2+f79363a87,887673,0.006031481500000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-07-17 01:58:27,[3],3,False,0,213770,1058,0,0,1.3.0-pre+de79ce74b,1433085,0
ultravsp.uk,mainnet,2020-12-01,2024-07-17 01:58:27,[3],0.30000000000000004,False,167,14936,84,83,1,1.4.0-pre+015cf707b,887673,0.0040945425
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-07-17 01:58:27,[3],0.1,False,1196,7244,30,30,0,1.3.2+bec2d12a0,887673,0.029323788000000003
vsp.dcr.farm,mainnet,2020-12-09,2024-07-17 01:58:27,[3],1,False,40,8573,55,53,2,1.3.1,887673,0.0009807287
vsp.decredcommunity.org,mainnet,2020-11-05,2024-07-17 01:58:27,[3],0.49,False,329,14788,95,95,0,1.3.2+bec2d12a0,887672,0.008065505
vsp.stakeminer.com,mainnet,2020-11-09,2024-07-17 01:58:27,[3],1,False,418,31572,195,195,0,1.3.2+81acb861c,887673,0.010248614500000001
vspd.99split.com,mainnet,2020-11-17,2024-07-17 01:58:27,[3],0.30000000000000004,False,170,28253,185,185,0,1.3.2,887673,0.004168097
vspd.bass.cf,mainnet,2022-05-01,2024-07-17 01:58:27,[3],0.2,False,696,21780,180,0,0,1.2.0,887673,0.01706468
vspd.decredbrasil.com,mainnet,2020-11-22,2024-07-17 01:58:27,[3],5,False,26,2968,23,23,0,1.3.2,887673,0.00063747365
