id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-07-29 01:57:52,[3],0.30000000000000004,False,201,6629,47,45,2,1.3.2,891166,0.004896945000000001
dcrhive.com,mainnet,2022-06-23,2024-07-29 01:57:52,[3],0.15,False,1219,23399,142,142,0,1.3.2+bec2d12a0,891166,0.029698387000000003
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-07-29 01:57:52,[3],0.9500000000000001,False,182,12152,291,71,220,1.3.2+bec2d12a0,891166,0.0044340496
decred.stake.fun,mainnet,2021-01-28,2024-07-29 01:57:52,[3],0.5,False,110,30142,185,183,2,1.3.1,891166,0.00267992
decredvoting.com,mainnet,2021-02-01,2024-07-29 01:57:52,[3],1,False,105,5748,39,38,1,1.3.2,891166,0.0025581056
stakey.net,mainnet,2020-10-22,2024-07-29 01:57:52,[3],1,False,306,31951,248,248,0,1.3.2+f79363a87,891166,0.0074550505
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-07-29 01:57:52,[3],3,False,0,213770,1058,0,0,1.3.0-pre+de79ce74b,1441230,0
ultravsp.uk,mainnet,2020-12-01,2024-07-29 01:57:52,[3],0.30000000000000004,False,300,15064,85,84,1,1.4.0-pre+015cf707b,891166,0.0073088730000000005
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-07-29 01:57:52,[3],0.14,False,1209,7746,32,32,0,1.3.2+bec2d12a0,891166,0.029454758
vsp.dcr.farm,mainnet,2020-12-09,2024-07-29 01:57:52,[3],1,False,44,8592,56,54,2,1.3.1,891166,0.001071968
vsp.decredcommunity.org,mainnet,2020-11-05,2024-07-29 01:57:52,[3],0.49,False,288,14922,95,95,0,1.3.2+bec2d12a0,891166,0.007016518
vsp.stakeminer.com,mainnet,2020-11-09,2024-07-29 01:57:52,[3],1,False,357,31744,196,196,0,1.3.2+81acb861c,891166,0.008697559
vspd.99split.com,mainnet,2020-11-17,2024-07-29 01:57:52,[3],0.30000000000000004,False,170,28319,185,185,0,1.3.2,891166,0.004141695
vspd.bass.cf,mainnet,2022-05-01,2024-07-29 01:57:53,[3],0.2,False,675,22065,180,0,0,1.2.0,891166,0.016444964
vspd.decredbrasil.com,mainnet,2020-11-22,2024-07-29 01:57:52,[3],5,False,14,2981,23,23,0,1.3.2,891166,0.00034108074
