id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-07-07 02:01:07,[3],0.30000000000000004,False,233,6453,45,43,2,1.3.2,884777,0.005649032500000001
dcrhive.com,mainnet,2022-06-23,2024-07-07 02:01:06,[3],0.15,False,1494,22372,133,133,0,1.3.2+bec2d12a0,884777,0.036221694000000006
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-07-07 02:01:07,[3],0.9500000000000001,False,261,12144,116,69,47,1.3.2+bec2d12a0,884777,0.0063278860000000004
decred.stake.fun,mainnet,2021-01-28,2024-07-07 02:01:06,[3],0.5,False,91,30080,184,182,2,1.3.1,884777,0.0022062745
decredvoting.com,mainnet,2021-02-01,2024-07-07 02:01:07,[3],1,False,100,5659,39,38,1,1.3.2,884777,0.0024244776
stakey.net,mainnet,2020-10-22,2024-07-07 02:01:06,[3],1,False,242,31738,244,244,0,1.3.2+f79363a87,884777,0.0058672360000000005
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2024-07-07 02:01:06,[3],3,False,0,213770,1058,0,0,1.3.0-pre+de79ce74b,1426283,0
ultravsp.uk,mainnet,2020-12-01,2024-07-07 02:01:06,[3],0.30000000000000004,False,193,14881,84,83,1,1.4.0-pre+015cf707b,884777,0.0046792417000000005
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-07-07 02:01:06,[3],0.1,False,1168,6828,28,28,0,1.3.2+bec2d12a0,884777,0.028317897
vsp.dcr.farm,mainnet,2020-12-09,2024-07-07 02:01:06,[3],1,False,41,8555,55,53,2,1.3.1,884777,0.0009940357000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2024-07-07 02:01:06,[3],0.49,False,292,14687,95,95,0,1.3.2+bec2d12a0,884777,0.0070794740000000005
vsp.stakeminer.com,mainnet,2020-11-09,2024-07-07 02:01:07,[3],1,False,322,31461,195,195,0,1.3.2+81acb861c,884777,0.0078068175
vspd.99split.com,mainnet,2020-11-17,2024-07-07 02:01:07,[3],0.30000000000000004,False,194,28180,185,185,0,1.3.2,884777,0.0047034863
vspd.bass.cf,mainnet,2022-05-01,2024-07-07 02:01:07,[3],0.2,False,726,21552,180,0,0,1.2.0,884777,0.017601706
vspd.decredbrasil.com,mainnet,2020-11-22,2024-07-07 02:01:07,[3],5,False,31,2962,23,23,0,1.3.2,884777,0.0007515880000000001
