id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-06-04 02:40:42,[3],0.49,False,338,21145,142,1.1.0,769546,0.008682474
big.decred.energy,mainnet,2022-05-01,2023-06-04 02:40:42,[3],0.49,False,214,2656,12,1.1.1,769546,0.0054971874
dcrhive.com,mainnet,2022-06-23,2023-06-04 02:40:42,[3],0.1,False,1078,5057,8,1.1.1,769546,0.027691439
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-06-04 02:40:43,[3],0.9500000000000001,False,228,8779,50,1.1.1,769546,0.005856816
decredvoting.com,mainnet,2021-02-01,2023-06-04 02:40:43,[3],1,False,91,3989,26,1.1.1,769546,0.002337589
stakey.net,mainnet,2020-10-22,2023-06-04 02:40:42,[3],1,False,358,27674,199,1.1.1,769546,0.009196229
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-06-04 02:40:42,[3],0.6900000000000001,False,195,12342,139,1.2.0-pre+824c41c2a,1145225,0.038560413
teststakepool.decred.org,testnet,2020-06-01,2023-06-04 02:40:42,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-06-04 02:40:42,[3],0.30000000000000004,False,449,10777,57,1.1.1,769546,0.011533818000000001
vsp.coinmine.pl,mainnet,2021-01-28,2023-06-04 02:40:42,[3],0.5,False,163,27873,171,1.1.1,769546,0.00418711
vsp.dcr.farm,mainnet,2020-12-09,2023-06-04 02:40:42,[3],0.9500000000000001,False,86,6493,41,1.1.1,769546,0.00220915
vsp.decredcommunity.org,mainnet,2020-11-05,2023-06-04 02:40:42,[3],0.49,False,401,8230,30,1.1.1,769546,0.010300804
vsp.stakeminer.com,mainnet,2020-11-09,2023-06-04 02:40:43,[3],1,False,494,24715,138,1.1.1,769546,0.012689768
vspd.99split.com,mainnet,2020-11-17,2023-06-04 02:40:43,[3],0.30000000000000004,False,1869,21313,85,1.1.1,769546,0.04801048
vspd.bass.cf,mainnet,2022-05-01,2023-06-04 02:40:43,[3],0.2,False,825,8380,74,1.1.1,769546,0.021192428000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2023-06-04 02:40:43,[3],5,False,67,2277,16,1.1.1,769546,0.001721082
