id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-06-08 02:19:20,[3],0.49,False,312,21201,142,1.1.0,770691,0.007664906000000001
big.decred.energy,mainnet,2022-05-01,2023-06-08 02:19:20,[3],0.49,False,254,2691,12,1.1.1,770691,0.0062400196000000005
dcrhive.com,mainnet,2022-06-23,2023-06-08 02:19:20,[3],0.1,False,1425,5220,9,1.1.1,770691,0.035007983
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-06-08 02:19:20,[3],0.9500000000000001,False,224,8805,50,1.1.1,770691,0.0055030095
decredvoting.com,mainnet,2021-02-01,2023-06-08 02:19:21,[3],1,False,93,4002,26,1.1.1,770691,0.0022847317
stakey.net,mainnet,2020-10-22,2023-06-08 02:19:20,[3],1,False,405,27719,200,1.1.1,770691,0.009949638
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-06-08 02:19:20,[3],0.6900000000000001,False,201,13006,143,1.2.0-pre+824c41c2a,1148548,0.039074652
teststakepool.decred.org,testnet,2020-06-01,2023-06-08 02:19:20,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-06-08 02:19:20,[3],0.30000000000000004,False,560,10834,57,1.1.1,770691,0.013757524
vsp.coinmine.pl,mainnet,2021-01-28,2023-06-08 02:19:20,[3],0.5,False,179,27892,171,1.1.1,770691,0.004397494300000001
vsp.dcr.farm,mainnet,2020-12-09,2023-06-08 02:19:20,[3],0.9500000000000001,False,107,6507,41,1.1.1,770691,0.0026286696
vsp.decredcommunity.org,mainnet,2020-11-05,2023-06-08 02:19:20,[3],0.49,False,436,8293,30,1.1.1,770691,0.0107112145
vsp.stakeminer.com,mainnet,2020-11-09,2023-06-08 02:19:21,[3],1,False,512,24785,139,1.1.1,770691,0.012578308000000002
vspd.99split.com,mainnet,2020-11-17,2023-06-08 02:19:21,[3],0.30000000000000004,False,1747,21568,86,1.1.1,770691,0.04291856
vspd.bass.cf,mainnet,2022-05-01,2023-06-08 02:19:21,[3],0.2,False,791,8488,76,1.1.1,770691,0.019432502
vspd.decredbrasil.com,mainnet,2020-11-22,2023-06-08 02:19:20,[3],5,False,79,2287,16,1.1.1,770691,0.0019407935
