id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-06-12 02:17:33,[3],0.49,False,299,21239,145,1.1.0,771846,0.0070896763
big.decred.energy,mainnet,2022-05-01,2023-06-12 02:17:33,[3],0.49,False,247,2734,12,1.1.1,771846,0.005856689
dcrhive.com,mainnet,2022-06-23,2023-06-12 02:17:33,[3],0.1,False,1421,5404,12,1.1.1,771846,0.033693746000000004
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-06-12 02:17:33,[3],0.9500000000000001,False,227,8835,50,1.1.1,771846,0.0053824633
decredvoting.com,mainnet,2021-02-01,2023-06-12 02:17:33,[3],1,False,97,4010,26,1.1.1,771846,0.0022999952
stakey.net,mainnet,2020-10-22,2023-06-12 02:17:33,[3],1,False,415,27772,201,1.1.1,771846,0.009840186
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-06-12 02:17:33,[3],0.6900000000000001,False,153,13532,144,1.2.0-pre+824c41c2a,1151337,0.031908236
teststakepool.decred.org,testnet,2020-06-01,2023-06-12 02:17:33,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-06-12 02:17:33,[3],0.30000000000000004,False,628,10918,57,1.1.1,771846,0.014890691000000001
vsp.coinmine.pl,mainnet,2021-01-28,2023-06-12 02:17:33,[3],0.5,False,194,27913,171,1.1.1,771846,0.0045999903000000005
vsp.dcr.farm,mainnet,2020-12-09,2023-06-12 02:17:33,[3],0.9500000000000001,False,115,6524,41,1.1.1,771846,0.0027267984
vsp.decredcommunity.org,mainnet,2020-11-05,2023-06-12 02:17:33,[3],0.49,False,464,8351,31,1.1.1,771846,0.01100204
vsp.stakeminer.com,mainnet,2020-11-09,2023-06-12 02:17:33,[3],1,False,509,24843,141,1.1.1,771846,0.012069047000000001
vspd.99split.com,mainnet,2020-11-17,2023-06-12 02:17:33,[3],0.30000000000000004,False,1633,21799,88,1.1.1,771846,0.038720537
vspd.bass.cf,mainnet,2022-05-01,2023-06-12 02:17:34,[3],0.2,False,895,8598,77,1.1.1,771846,0.021221606
vspd.decredbrasil.com,mainnet,2020-11-22,2023-06-12 02:17:33,[3],5,False,74,2299,17,1.1.1,771846,0.0017546356
