id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-06-10 02:07:43,[3],0.49,False,300,21222,145,1.1.0,771282,0.00717961
big.decred.energy,mainnet,2022-05-01,2023-06-10 02:07:43,[3],0.49,False,251,2711,12,1.1.1,771282,0.0060069403
dcrhive.com,mainnet,2022-06-23,2023-06-10 02:07:43,[3],0.1,False,1432,5308,10,1.1.1,771282,0.03427067
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-06-10 02:07:43,[3],0.9500000000000001,False,223,8817,50,1.1.1,771282,0.0053368434
decredvoting.com,mainnet,2021-02-01,2023-06-10 02:07:43,[3],1,False,101,4005,26,1.1.1,771282,0.0024171353
stakey.net,mainnet,2020-10-22,2023-06-10 02:07:43,[3],1,False,413,27752,200,1.1.1,771282,0.00988393
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-06-10 02:07:43,[3],0.6900000000000001,False,189,13326,144,1.2.0-pre+824c41c2a,1150011,0.032541323000000004
teststakepool.decred.org,testnet,2020-06-01,2023-06-10 02:07:43,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-06-10 02:07:43,[3],0.30000000000000004,False,602,10878,57,1.1.1,771282,0.014407084
vsp.coinmine.pl,mainnet,2021-01-28,2023-06-10 02:07:43,[3],0.5,False,186,27906,171,1.1.1,771282,0.004451358
vsp.dcr.farm,mainnet,2020-12-09,2023-06-10 02:07:43,[3],0.9500000000000001,False,113,6515,41,1.1.1,771282,0.0027043198
vsp.decredcommunity.org,mainnet,2020-11-05,2023-06-10 02:07:43,[3],0.49,False,455,8324,30,1.1.1,771282,0.010889075000000002
vsp.stakeminer.com,mainnet,2020-11-09,2023-06-10 02:07:43,[3],1,False,518,24812,139,1.1.1,771282,0.012396793000000001
vspd.99split.com,mainnet,2020-11-17,2023-06-10 02:07:43,[3],0.30000000000000004,False,1681,21697,86,1.1.1,771282,0.04022975
vspd.bass.cf,mainnet,2022-05-01,2023-06-10 02:07:45,[3],0.2,False,771,8547,77,1.1.1,771282,0.018451598
vspd.decredbrasil.com,mainnet,2020-11-22,2023-06-10 02:07:43,[3],5,False,76,2292,17,1.1.1,771282,0.0018188345
