id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-06-15 02:06:52,[3],0.49,False,310,21271,146,1.1.0,772669,0.007395391
big.decred.energy,mainnet,2022-05-01,2023-06-15 02:06:52,[3],0.49,False,248,2760,12,1.1.1,772669,0.005916313
dcrhive.com,mainnet,2022-06-23,2023-06-15 02:06:52,[3],0.1,False,1401,5539,12,1.2.0+86c25ac5d,772669,0.033422396
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-06-15 02:06:52,[3],0.9500000000000001,False,228,8858,50,1.1.1,772669,0.0054391907
decredvoting.com,mainnet,2021-02-01,2023-06-15 02:06:52,[3],1,False,97,4017,26,1.1.1,772669,0.0023140416
stakey.net,mainnet,2020-10-22,2023-06-15 02:06:52,[3],1,False,402,27809,201,1.1.1,772669,0.009590153
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-06-15 02:06:52,[3],0.6900000000000001,False,177,13852,151,1.2.0+86c25ac5d,1153342,0.035946384000000005
teststakepool.decred.org,testnet,2020-06-01,2023-06-15 02:06:52,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-06-15 02:06:53,[3],0.30000000000000004,False,633,10981,57,1.2.0+86c25ac5d,772669,0.015100911000000002
vsp.coinmine.pl,mainnet,2021-01-28,2023-06-15 02:06:52,[3],0.5,False,190,27934,171,1.1.1,772669,0.0045326590000000005
vsp.dcr.farm,mainnet,2020-12-09,2023-06-15 02:06:52,[3],0.9500000000000001,False,113,6536,41,1.1.1,772669,0.0026957393
vsp.decredcommunity.org,mainnet,2020-11-05,2023-06-15 02:06:52,[3],0.49,False,451,8396,32,1.2.0+86c25ac5d,772669,0.010759101
vsp.stakeminer.com,mainnet,2020-11-09,2023-06-15 02:06:52,[3],1,False,486,24896,142,1.1.1,772669,0.011594064500000001
vspd.99split.com,mainnet,2020-11-17,2023-06-15 02:06:52,[3],0.30000000000000004,False,1518,21951,92,1.1.1,772654,0.03619888
vspd.bass.cf,mainnet,2022-05-01,2023-06-15 02:06:53,[3],0.2,False,894,8676,77,1.1.1,772669,0.021327354
vspd.decredbrasil.com,mainnet,2020-11-22,2023-06-15 02:06:52,[3],5,False,72,2309,18,1.1.1,772669,0.0017176392
