id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-06-25 02:40:35,[3],0.49,False,309,21352,160,1.2.0+86c25ac5d,775575,0.007765184600000001
big.decred.energy,mainnet,2022-05-01,2023-06-25 02:40:35,[3],0.49,False,261,2858,14,1.1.1,775575,0.0065589426
dcrhive.com,mainnet,2022-06-23,2023-06-25 02:40:35,[3],0.1,False,1279,5960,15,1.2.0+86c25ac5d,775575,0.03214133
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-06-25 02:40:35,[3],0.9500000000000001,False,176,8921,51,1.1.1,775575,0.0044228886
decredvoting.com,mainnet,2021-02-01,2023-06-25 02:40:35,[3],1,False,94,4041,27,1.1.1,775574,0.0023619276
stakey.net,mainnet,2020-10-22,2023-06-25 02:40:35,[3],1,False,370,27955,204,1.2.0+9b98f1ad2,775575,0.009298118000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-06-25 02:40:35,[3],0.6900000000000001,False,193,14738,188,1.2.0+86c25ac5d,1157787,0.041910965
teststakepool.decred.org,testnet,2020-06-01,2023-06-25 02:40:35,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-06-25 02:40:35,[3],0.30000000000000004,False,531,11161,59,1.2.0+86c25ac5d,775574,0.013342379000000001
vsp.coinmine.pl,mainnet,2021-01-28,2023-06-25 02:40:35,[3],0.5,False,160,27990,172,1.2.0-pre+a06a62bfd,775575,0.004020808
vsp.dcr.farm,mainnet,2020-12-09,2023-06-25 02:40:35,[3],0.9500000000000001,False,84,6576,41,1.1.1,775575,0.002110924
vsp.decredcommunity.org,mainnet,2020-11-05,2023-06-25 02:40:35,[3],0.49,False,373,8530,32,1.2.0+86c25ac5d,775574,0.00937233
vsp.stakeminer.com,mainnet,2020-11-09,2023-06-25 02:40:35,[3],1,False,410,25048,146,1.2.0+86c25ac5d,775575,0.010303319
vspd.99split.com,mainnet,2020-11-17,2023-06-25 02:40:35,[3],0.30000000000000004,False,1183,22394,97,1.2.0+86c25ac5d,775575,0.029728847000000003
vspd.bass.cf,mainnet,2022-05-01,2023-06-25 02:40:35,[3],0.2,False,693,8960,80,1.2.0,775575,0.017415123
vspd.decredbrasil.com,mainnet,2020-11-22,2023-06-25 02:40:35,[3],5,False,63,2336,18,1.2.0+86c25ac5d,775575,0.0015831931000000001
