id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-06-03 02:11:21,[3],0.49,False,333,21136,142,1.1.0,769274,0.008514011
big.decred.energy,mainnet,2022-05-01,2023-06-03 02:11:21,[3],0.49,False,212,2649,11,1.1.1,769274,0.005420331400000001
dcrhive.com,mainnet,2022-06-23,2023-06-03 02:11:21,[3],0.1,False,1094,5012,8,1.1.1,769274,0.027970955000000002
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-06-03 02:11:21,[3],0.9500000000000001,False,237,8766,50,1.1.1,769274,0.0060595213000000005
decredvoting.com,mainnet,2021-02-01,2023-06-03 02:11:21,[3],1,False,88,3985,26,1.1.1,769274,0.0022499490000000002
stakey.net,mainnet,2020-10-22,2023-06-03 02:11:21,[3],1,False,346,27663,199,1.1.1,769274,0.00884639
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-06-03 02:11:21,[3],0.6900000000000001,False,196,12302,133,1.2.0-pre+824c41c2a,1144927,0.03846154
teststakepool.decred.org,testnet,2020-06-01,2023-06-03 02:11:21,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-06-03 02:11:21,[3],0.30000000000000004,False,432,10763,56,1.1.1,769274,0.011045204000000001
vsp.coinmine.pl,mainnet,2021-01-28,2023-06-03 02:11:21,[3],0.5,False,159,27868,171,1.1.1,769274,0.0040652486
vsp.dcr.farm,mainnet,2020-12-09,2023-06-03 02:11:21,[3],0.9500000000000001,False,89,6487,41,1.1.1,769274,0.0022755165
vsp.decredcommunity.org,mainnet,2020-11-05,2023-06-03 02:11:21,[3],0.49,False,408,8215,30,1.1.1,769274,0.010431581
vsp.stakeminer.com,mainnet,2020-11-09,2023-06-03 02:11:21,[3],1,False,491,24700,138,1.1.1,769274,0.012553692
vspd.99split.com,mainnet,2020-11-17,2023-06-03 02:11:21,[3],0.30000000000000004,False,1915,21251,84,1.1.1,769274,0.048961956
vspd.bass.cf,mainnet,2022-05-01,2023-06-03 02:11:21,[3],0.2,False,813,8351,74,1.1.1,769274,0.020786459
vspd.decredbrasil.com,mainnet,2020-11-22,2023-06-03 02:11:21,[3],5,False,67,2276,16,1.1.1,769274,0.0017130292
