id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-06-11 02:35:27,[3],0.49,False,302,21230,145,1.1.0,771554,0.0071937307
big.decred.energy,mainnet,2022-05-01,2023-06-11 02:35:27,[3],0.49,False,254,2717,12,1.1.1,771554,0.006050356000000001
dcrhive.com,mainnet,2022-06-23,2023-06-11 02:35:27,[3],0.1,False,1418,5360,11,1.1.1,771554,0.033777185
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-06-11 02:35:27,[3],0.9500000000000001,False,220,8822,50,1.1.1,771554,0.005240466
decredvoting.com,mainnet,2021-02-01,2023-06-11 02:35:27,[3],1,False,102,4005,26,1.1.1,771554,0.0024296707
stakey.net,mainnet,2020-10-22,2023-06-11 02:35:27,[3],1,False,425,27759,200,1.1.1,771554,0.010123627000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-06-11 02:35:27,[3],0.6900000000000001,False,157,13432,144,1.2.0-pre+824c41c2a,1150686,0.031009283000000002
teststakepool.decred.org,testnet,2020-06-01,2023-06-11 02:35:27,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-06-11 02:35:27,[3],0.30000000000000004,False,616,10899,57,1.1.1,771554,0.014673305000000001
vsp.coinmine.pl,mainnet,2021-01-28,2023-06-11 02:35:27,[3],0.5,False,185,27910,171,1.1.1,771554,0.004406755300000001
vsp.dcr.farm,mainnet,2020-12-09,2023-06-11 02:35:27,[3],0.9500000000000001,False,118,6518,41,1.1.1,771554,0.0028107953
vsp.decredcommunity.org,mainnet,2020-11-05,2023-06-11 02:35:27,[3],0.49,False,445,8341,31,1.1.1,771554,0.010600033
vsp.stakeminer.com,mainnet,2020-11-09,2023-06-11 02:35:27,[3],1,False,520,24821,140,1.1.1,771554,0.012386556
vspd.99split.com,mainnet,2020-11-17,2023-06-11 02:35:27,[3],0.30000000000000004,False,1660,21745,86,1.1.1,771554,0.0395417
vspd.bass.cf,mainnet,2022-05-01,2023-06-11 02:35:27,[3],0.2,False,892,8572,77,1.1.1,771554,0.021247707
vspd.decredbrasil.com,mainnet,2020-11-22,2023-06-11 02:35:27,[3],5,False,78,2294,17,1.1.1,771554,0.0018579834
