id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-06-27 02:26:53,[3],0.49,False,301,21376,160,1.2.0+86c25ac5d,776176,0.007638237000000001
big.decred.energy,mainnet,2022-05-01,2023-06-27 02:26:53,[3],0.49,False,258,2878,14,1.2.0,776176,0.0065470603
dcrhive.com,mainnet,2022-06-23,2023-06-27 02:26:53,[3],0.1,False,1342,6050,15,1.2.0+86c25ac5d,776176,0.034054864000000004
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-06-27 02:26:53,[3],0.9500000000000001,False,164,8935,51,1.1.1,776176,0.0041616973
decredvoting.com,mainnet,2021-02-01,2023-06-27 02:26:53,[3],1,False,94,4054,27,1.1.1,776176,0.002385363
stakey.net,mainnet,2020-10-22,2023-06-27 02:26:53,[3],1,False,383,27981,204,1.2.0+9b98f1ad2,776176,0.009719086
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-06-27 02:26:53,[3],0.6900000000000001,False,231,15004,190,1.2.0+86c25ac5d,1159035,0.044
teststakepool.decred.org,testnet,2020-06-01,2023-06-27 02:26:53,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-06-27 02:26:53,[3],0.30000000000000004,False,505,11196,59,1.2.0+86c25ac5d,776176,0.012814982
vsp.coinmine.pl,mainnet,2021-01-28,2023-06-27 02:26:53,[3],0.5,False,161,28003,172,1.2.0-pre+a06a62bfd,776177,0.004086087
vsp.dcr.farm,mainnet,2020-12-09,2023-06-27 02:26:53,[3],0.9500000000000001,False,83,6582,41,1.1.1,776176,0.002106225
vsp.decredcommunity.org,mainnet,2020-11-05,2023-06-27 02:26:53,[3],0.49,False,364,8562,32,1.2.0+86c25ac5d,776176,0.009236937
vsp.stakeminer.com,mainnet,2020-11-09,2023-06-27 02:26:53,[3],1,False,404,25084,146,1.2.0+86c25ac5d,776176,0.010251986000000001
vspd.99split.com,mainnet,2020-11-17,2023-06-27 02:26:53,[3],0.30000000000000004,False,1168,22479,97,1.2.0+86c25ac5d,776176,0.029639404
vspd.bass.cf,mainnet,2022-05-01,2023-06-27 02:26:53,[3],0.2,False,668,9010,80,1.2.0,776177,0.016953453
vspd.decredbrasil.com,mainnet,2020-11-22,2023-06-27 02:26:53,[3],5,False,65,2340,18,1.2.0+86c25ac5d,776177,0.0016496625
