id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-04-28 01:58:48,[3],0.49,False,402,20659,137,1.1.0,758893,0.009813015000000001
big.decred.energy,mainnet,2022-05-01,2023-04-28 01:58:48,[3],0.49,False,240,2355,7,1.1.1,758893,0.005858517000000001
dcrhive.com,mainnet,2022-06-23,2023-04-28 01:58:48,[3],0.1,False,942,3654,6,1.1.1,758893,0.022994678
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-04-28 01:58:48,[3],0.9500000000000001,False,348,8432,48,1.1.1,758893,0.008494849
decredvoting.com,mainnet,2021-02-01,2023-04-28 01:58:48,[3],1,False,199,3829,25,1.1.1,758893,0.004857687
stakey.net,mainnet,2020-10-22,2023-04-28 01:58:48,[3],1,False,352,27265,198,1.1.1,758893,0.008592491
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-04-28 01:58:48,[3],0.6900000000000001,False,194,9496,24,1.2.0-pre+824c41c2a,1129264,0.037905432
teststakepool.decred.org,testnet,2020-06-01,2023-04-28 01:58:48,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-04-28 01:58:48,[3],0.30000000000000004,False,368,10307,52,1.1.1,758893,0.008983059
vsp.coinmine.pl,mainnet,2021-01-28,2023-04-28 01:58:48,[3],0.5,False,182,27648,171,1.1.1,758893,0.0044427086
vsp.dcr.farm,mainnet,2020-12-09,2023-04-28 01:58:48,[3],0.9500000000000001,False,96,6370,39,1.1.1,758893,0.0023434067
vsp.decredcommunity.org,mainnet,2020-11-05,2023-04-28 01:58:48,[3],0.49,False,472,7685,24,1.1.1,758893,0.01152175
vsp.stakeminer.com,mainnet,2020-11-09,2023-04-28 01:58:48,[3],1,False,648,23924,131,1.1.1,758893,0.015817996
vspd.99split.com,mainnet,2020-11-17,2023-04-28 01:58:48,[3],0.30000000000000004,False,1930,18608,73,1.1.1,758893,0.047112238
vspd.bass.cf,mainnet,2022-05-01,2023-04-28 01:58:49,[3],0.2,False,789,7304,60,1.1.1,758893,0.019259874
vspd.decredbrasil.com,mainnet,2020-11-22,2023-04-28 01:58:48,[3],5,False,86,2182,15,1.1.1,758893,0.002099302
