id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-04-22 01:58:35,[3],0.49,False,442,20573,134,1.1.0,757186,0.010778384
big.decred.energy,mainnet,2022-05-01,2023-04-22 01:58:35,[3],0.49,False,232,2313,7,1.1.1,757186,0.005657432600000001
dcrhive.com,mainnet,2022-06-23,2023-04-22 01:58:35,[3],0.1,False,970,3462,5,1.1.1,757186,0.023653920000000002
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-04-22 01:58:36,[3],0.9500000000000001,False,337,8368,48,1.1.1,757186,0.008217908000000001
decredvoting.com,mainnet,2021-02-01,2023-04-22 01:58:36,[3],1,False,224,3786,25,1.1.1,757186,0.005462349
stakey.net,mainnet,2020-10-22,2023-04-22 01:58:35,[3],1,False,381,27194,198,1.1.1,757186,0.00929087
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-04-22 01:58:35,[3],0.6900000000000001,False,192,8824,20,1.2.0-pre+824c41c2a,1125502,0.037296038000000004
teststakepool.decred.org,testnet,2020-06-01,2023-04-22 01:58:35,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-04-22 01:58:35,[3],0.30000000000000004,False,409,10220,50,1.1.1,757186,0.009973664
vsp.coinmine.pl,mainnet,2021-01-28,2023-04-22 01:58:35,[3],0.5,False,190,27607,171,1.1.1,757186,0.0046332423
vsp.dcr.farm,mainnet,2020-12-09,2023-04-22 01:58:35,[3],0.9500000000000001,False,102,6343,38,1.1.1,757186,0.0024873195
vsp.decredcommunity.org,mainnet,2020-11-05,2023-04-22 01:58:35,[3],0.49,False,494,7592,23,1.1.1,757186,0.01204643
vsp.stakeminer.com,mainnet,2020-11-09,2023-04-22 01:58:36,[3],1,False,599,23802,131,1.1.1,757186,0.014606906000000001
vspd.99split.com,mainnet,2020-11-17,2023-04-22 01:58:36,[3],0.30000000000000004,False,1945,18196,71,1.1.1,757186,0.04742977
vspd.bass.cf,mainnet,2022-05-01,2023-04-22 01:58:36,[3],0.2,False,762,7153,60,1.1.1,757186,0.01858174
vspd.decredbrasil.com,mainnet,2020-11-22,2023-04-22 01:58:36,[3],5,False,90,2176,15,1.1.1,757186,0.0021946938
