id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion,blockheight,estimatednetworkproportion
123.dcr.rocks,mainnet,2021-04-28,2023-04-30 02:02:47,[3],0.49,False,419,20690,137,1.1.0,759505,0.010244499
big.decred.energy,mainnet,2022-05-01,2023-04-30 02:02:47,[3],0.49,False,234,2377,7,1.1.1,759505,0.005721271500000001
dcrhive.com,mainnet,2022-06-23,2023-04-30 02:02:47,[3],0.1,False,918,3731,6,1.1.1,759505,0.022444988000000003
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2023-04-30 02:02:47,[3],0.9500000000000001,False,334,8451,48,1.1.1,759505,0.008166259
decredvoting.com,mainnet,2021-02-01,2023-04-30 02:02:47,[3],1,False,193,3843,25,1.1.1,759505,0.0047188266
stakey.net,mainnet,2020-10-22,2023-04-30 02:02:47,[3],1,False,342,27292,198,1.1.1,759505,0.008361858
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2023-04-30 02:02:47,[3],0.6900000000000001,False,185,9757,24,1.2.0-pre+824c41c2a,1130519,0.0360413
teststakepool.decred.org,testnet,2020-06-01,2023-04-30 02:02:47,[3],3,False,0,213765,1032,1.1.1,1085710,0
ultravsp.uk,mainnet,2020-12-01,2023-04-30 02:02:47,[3],0.30000000000000004,False,354,10338,52,1.1.1,759505,0.008655257000000001
vsp.coinmine.pl,mainnet,2021-01-28,2023-04-30 02:02:47,[3],0.5,False,186,27659,171,1.1.1,759505,0.004547677500000001
vsp.dcr.farm,mainnet,2020-12-09,2023-04-30 02:02:47,[3],0.9500000000000001,False,94,6380,39,1.1.1,759505,0.0022982885
vsp.decredcommunity.org,mainnet,2020-11-05,2023-04-30 02:02:47,[3],0.49,False,443,7724,25,1.1.1,759505,0.010831295500000001
vsp.stakeminer.com,mainnet,2020-11-09,2023-04-30 02:02:47,[3],1,False,692,23969,131,1.1.1,759505,0.016919315
vspd.99split.com,mainnet,2020-11-17,2023-04-30 02:02:48,[3],0.30000000000000004,False,1961,18738,73,1.1.1,759505,0.04794621
vspd.bass.cf,mainnet,2022-05-01,2023-04-30 02:02:48,[3],0.2,False,782,7360,61,1.1.1,759505,0.019119805
vspd.decredbrasil.com,mainnet,2020-11-22,2023-04-30 02:02:47,[3],5,False,89,2184,15,1.1.1,759505,0.0021760392
