pool_id,url,hashrate,miners,minpay,id,feetype,workers,income,i_blocks,blocks_nr,lastblock,lastblocktime,blocks_1000,blocks_count,hashrate_average_100_count,hashrate_average_100hashrate_average_1h,hashrate_average_7d,hashrate_average_7d_count,expected_blocks,luck
miningandco.com,https://decred.miningandco.com,2520000000000,-1,-1,33,PPS,0,0,0,10,1032994,1764714750,26,0,76,0,4609890999686.389,169,11.95,0
threepool.tech,https://dcr.threepool.tech,5200000000000,-1,-1,35,PPLNS,0,0,0,11,1033296,1764810872,150,16,76,0,5612435845532.545,169,17.96,-1.959322388136922
woolypooly.com,https://woolypooly.com,41231685632,2,0.05,37,PPLNS%0.9|SOLO%0.9,0,0,15975,0,0,0,0,0,76,0,125401206057.34317,169,0.13,0
cedric-crispin.com,https://decred.cedric-crispin.com,2340616728459,28,0.001,36,PPLNS,0,0,19483,21,1033298,1764810972,91,10,76,0,2007243820520.7102,169,8.04,1.9593223881369237
