id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-01-07 02:12:46,[3],0.888,False,236,7801,63,60,3,1.3.2,937822,0.0052144327
dcrhive.com,mainnet,2022-06-23,2025-01-07 02:12:46,[3],1,False,428,26184,194,193,1,1.3.2+bec2d12a0,937822,0.009456683
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-01-07 02:12:46,[3],0.9500000000000001,False,123,13635,407,87,320,1.3.2+bec2d12a0,937822,0.0027176915
decred.stake.fun,mainnet,2021-01-28,2025-01-07 02:12:46,[3],0.5,False,406,30748,233,187,46,1.3.1,937822,0.008970591
decredvoting.com,mainnet,2021-02-01,2025-01-07 02:12:46,[3],1,False,242,6683,46,45,1,1.3.2,937822,0.0053470028
stakey.net,mainnet,2020-10-22,2025-01-07 02:12:46,[3],1,False,288,33434,258,258,0,1.3.2+f79363a87,937822,0.006363375
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-06-28 09:55:07,[3],0.6900000000000001,False,379,139081,1155,340,815,1.3.0+43d3210dc,1417173,0.07387914500000001
teststakepool.decred.org,testnet,2020-06-01,2025-01-07 02:12:46,[3],3,False,0,213770,1059,0,0,1.3.0-pre+de79ce74b,1497781,0
ultravsp.uk,mainnet,2020-12-01,2025-01-07 02:12:46,[3],0.30000000000000004,False,345,16937,100,99,1,1.4.0-pre+015cf707b,937822,0.007622793300000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-01-07 02:12:46,[3],0.14,False,1603,14943,76,75,1,1.3.2+bec2d12a0,937822,0.03541837
vsp.dcr.farm,mainnet,2020-12-09,2025-01-07 02:12:46,[3],1,False,102,8900,59,57,2,1.3.2,937822,0.0022536954
vsp.decredcommunity.org,mainnet,2020-11-05,2025-01-07 02:12:46,[3],0.49,False,480,17475,118,106,12,1.3.2+bec2d12a0,937822,0.010605626
vsp.stakeminer.com,mainnet,2020-11-09,2025-01-07 02:12:46,[3],1,False,357,33358,214,214,0,1.3.2+81acb861c,937822,0.007887934000000001
vspd.99split.com,mainnet,2020-11-17,2025-01-07 02:12:46,[3],0.099,False,730,30353,298,194,104,1.3.2,937822,0.01612939
vspd.bass.cf,mainnet,2022-05-01,2025-01-07 02:12:46,[3],0.2,False,1015,24907,216,0,0,1.2.0,937822,0.022426479000000003
vspd.decredbrasil.com,mainnet,2020-11-22,2025-01-07 02:12:46,[3],5,False,2,3014,23,23,0,1.3.2,937822,4.4190107e-05
