side,qty,rate,time
2,1.0,106746180,2025-03-05 21:51:41.053
2,1.0,106246130,2025-03-05 21:51:40.540
2,1.0,105746080,2025-03-05 21:51:40.041
2,1.0,105246020,2025-03-05 21:51:39.545
2,1.0,104745970,2025-03-05 21:51:39.058
2,1.0,104245920,2025-03-05 21:51:38.613
2,1.0,103745870,2025-03-05 21:51:38.106
2,1.0,103245810,2025-03-05 21:51:37.578
2,1.0,102745760,2025-03-05 21:51:36.936
2,1.0,102245710,2025-03-05 21:51:36.409
1,1.0,97775150,2025-03-05 21:51:30.876
1,1.0,97275100,2025-03-05 21:51:31.482
1,1.0,96775050,2025-03-05 21:51:31.981
1,1.0,96274990,2025-03-05 21:51:32.427
1,1.0,95774940,2025-03-05 21:51:32.853
1,1.0,95274890,2025-03-05 21:51:33.368
1,1.0,94774840,2025-03-05 21:51:33.879
1,1.0,94274780,2025-03-05 21:51:34.372
1,1.0,93774730,2025-03-05 21:51:34.887
1,1.0,93274680,2025-03-05 21:51:35.352
