side,qty,rate,time
2,1.0,106699830,2025-03-15 00:55:27.298
2,1.0,106199850,2025-03-15 00:55:26.785
2,1.0,105699870,2025-03-15 00:55:26.263
2,1.0,105199890,2025-03-15 00:55:25.641
2,1.0,104699900,2025-03-15 00:55:25.117
2,1.0,104199920,2025-03-15 00:55:24.492
2,1.0,103699940,2025-03-15 00:55:24.018
2,1.0,103199950,2025-03-15 00:55:23.489
2,1.0,102699970,2025-03-15 00:55:22.995
2,1.0,102199990,2025-03-15 00:55:22.474
1,1.0,97793070,2025-03-15 00:55:16.309
1,1.0,97293090,2025-03-15 00:55:17.091
1,1.0,96793110,2025-03-15 00:55:17.803
1,1.0,96293120,2025-03-15 00:55:18.354
1,1.0,95793140,2025-03-15 00:55:18.940
1,1.0,95293160,2025-03-15 00:55:19.397
1,1.0,94793170,2025-03-15 00:55:19.873
1,1.0,94293190,2025-03-15 00:55:20.397
1,1.0,93793210,2025-03-15 00:55:20.990
1,1.0,93293230,2025-03-15 00:55:21.433
