side,qty,rate,time
2,1.0,106746820,2025-03-11 23:03:18.526
2,1.0,106246730,2025-03-11 23:03:18.108
2,1.0,105746640,2025-03-11 23:03:17.680
2,1.0,105246560,2025-03-11 23:03:17.141
2,1.0,104746470,2025-03-11 23:03:16.674
2,1.0,104246390,2025-03-11 23:03:16.262
2,1.0,103746300,2025-03-11 23:03:15.895
2,1.0,103246210,2025-03-11 23:03:15.502
2,1.0,102746130,2025-03-11 23:03:15.054
2,1.0,102246040,2025-03-11 23:03:14.609
1,1.0,97788420,2025-03-11 23:03:00.988
1,1.0,97288330,2025-03-11 23:03:01.765
1,1.0,96788250,2025-03-11 23:03:02.543
1,1.0,96288160,2025-03-11 23:03:03.253
1,1.0,95788070,2025-03-11 23:03:03.761
1,1.0,95287990,2025-03-11 23:03:04.256
1,1.0,94787900,2025-03-11 23:03:04.747
1,1.0,94287820,2025-03-11 23:03:05.146
1,1.0,93787730,2025-03-11 23:03:05.594
1,1.0,93287640,2025-03-11 23:03:06.001
