id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-04-16 01:39:03,[3],0.30000000000000004,False,334,5670,3,31,1,1.2.0,861227,0.008184268
dcrhive.com,mainnet,2022-06-23,2024-04-16 01:39:03,[3],0.15,False,1032,19399,112,112,0,1.3.2+bec2d12a0,861227,0.025287919000000002
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-04-16 01:39:03,[3],0.9500000000000001,False,556,10832,69,68,1,1.3.2+bec2d12a0,861227,0.013624112
decred.stake.fun,mainnet,2021-01-28,2024-04-16 01:39:03,[3],0.5,False,110,29802,182,180,2,1.3.1,861227,0.0026954177
decredvoting.com,mainnet,2021-02-01,2024-04-16 01:39:03,[3],1,False,96,5383,37,36,1,1.3.2,861227,0.0023523646000000002
stakey.net,mainnet,2020-10-22,2024-04-16 01:39:03,[3],1,False,183,31143,235,235,0,1.3.2+f79363a87,861227,0.0044841953
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-04-16 01:39:03,[3],0.6900000000000001,False,469,112579,1060,285,775,1.3.1+22d04116b,1363241,0.09112104
teststakepool.decred.org,testnet,2020-06-01,2024-04-16 01:39:03,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1297170,0
ultravsp.uk,mainnet,2020-12-01,2024-04-16 01:39:03,[3],0.30000000000000004,False,345,14160,83,82,1,1.4.0-pre+015cf707b,861227,0.008453811
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-04-16 01:39:03,[3],0.1,False,918,4058,7,7,0,1.3.2+bec2d12a0,861227,0.022494487
vsp.dcr.farm,mainnet,2020-12-09,2024-04-16 01:39:03,[3],1,False,65,8414,46,44,2,1.3.1,861227,0.0015927468
vsp.decredcommunity.org,mainnet,2020-11-05,2024-04-16 01:39:03,[3],0.49,False,318,13816,73,73,0,1.3.2+bec2d12a0,861227,0.007792208
vsp.stakeminer.com,mainnet,2020-11-09,2024-04-16 01:39:03,[3],1,False,318,30443,187,187,0,1.3.2+81acb861c,861227,0.007792208
vspd.99split.com,mainnet,2020-11-17,2024-04-16 01:39:03,[3],0.30000000000000004,False,185,27724,180,180,0,1.3.2,861227,0.004533203
vspd.bass.cf,mainnet,2022-05-01,2024-04-16 01:39:04,[3],0.2,False,751,19322,157,0,0,1.2.0,861227,0.018402353
vspd.decredbrasil.com,mainnet,2020-11-22,2024-04-16 01:39:03,[3],5,False,33,2873,23,23,0,1.3.2,861227,0.0008086253699999999
