id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-04-19 01:41:44,[3],0.30000000000000004,False,337,5704,3,31,1,1.2.0,862094,0.008216706
dcrhive.com,mainnet,2022-06-23,2024-04-19 01:41:43,[3],0.15,False,985,19528,114,114,0,1.3.2+bec2d12a0,862094,0.02401619
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-04-19 01:41:44,[3],0.9500000000000001,False,580,10878,69,68,1,1.3.2+bec2d12a0,862094,0.014141513000000001
decred.stake.fun,mainnet,2021-01-28,2024-04-19 01:41:44,[3],0.5,False,105,29815,182,180,2,1.3.1,862094,0.0025601014
decredvoting.com,mainnet,2021-02-01,2024-04-19 01:41:44,[3],1,False,91,5393,37,36,1,1.3.2,862094,0.0022187545
stakey.net,mainnet,2020-10-22,2024-04-19 01:41:43,[3],1,False,177,31157,235,235,0,1.3.2+f79363a87,862094,0.0043155993
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-04-19 01:41:43,[3],0.6900000000000001,False,526,114276,1062,287,775,1.3.1+22d04116b,1366578,0.10053517000000001
teststakepool.decred.org,testnet,2020-06-01,2024-04-19 01:41:44,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1297170,0
ultravsp.uk,mainnet,2020-12-01,2024-04-19 01:41:44,[3],0.30000000000000004,False,351,14200,83,82,1,1.4.0-pre+015cf707b,862094,0.008558053500000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-04-19 01:41:43,[3],0.1,False,876,4140,7,7,0,1.3.2+bec2d12a0,862094,0.021358560000000002
vsp.dcr.farm,mainnet,2020-12-09,2024-04-19 01:41:43,[3],1,False,70,8418,46,44,2,1.3.1,862094,0.0017067343
vsp.decredcommunity.org,mainnet,2020-11-05,2024-04-19 01:41:44,[3],0.49,False,338,13856,74,74,0,1.3.2+bec2d12a0,862094,0.008241088
vsp.stakeminer.com,mainnet,2020-11-09,2024-04-19 01:41:44,[3],1,False,318,30478,187,187,0,1.3.2+81acb861c,862094,0.00775345
vspd.99split.com,mainnet,2020-11-17,2024-04-19 01:41:44,[3],0.30000000000000004,False,172,27742,181,181,0,1.3.2,862094,0.00419369
vspd.bass.cf,mainnet,2022-05-01,2024-04-19 01:41:44,[3],0.2,False,748,19405,158,0,0,1.2.0,862094,0.018237675000000002
vspd.decredbrasil.com,mainnet,2020-11-22,2024-04-19 01:41:44,[3],5,False,36,2879,23,23,0,1.3.2,862094,0.0008777490599999999
