id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2024-04-28 01:50:26,[3],0.30000000000000004,False,316,5789,35,33,2,1.3.2,864717,0.0077155973
dcrhive.com,mainnet,2022-06-23,2024-04-28 01:50:26,[3],0.15,False,943,19817,116,116,0,1.3.2+bec2d12a0,864717,0.02302471
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2024-04-28 01:50:26,[3],0.9500000000000001,False,612,11066,69,68,1,1.3.2+bec2d12a0,864717,0.014942866
decred.stake.fun,mainnet,2021-01-28,2024-04-28 01:50:26,[3],0.5,False,82,29852,182,180,2,1.3.1,864717,0.0020021487000000003
decredvoting.com,mainnet,2021-02-01,2024-04-28 01:50:26,[3],1,False,80,5423,37,36,1,1.3.2,864717,0.0019533157
stakey.net,mainnet,2020-10-22,2024-04-28 01:50:26,[3],1,False,180,31208,236,236,0,1.3.2+f79363a87,864717,0.0043949606
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2024-04-28 01:50:26,[3],0.6900000000000001,False,973,121318,1071,296,775,1.3.1+22d04116b,1376112,0.16880639
teststakepool.decred.org,testnet,2020-06-01,2024-04-28 01:50:26,[3],3,False,0,213770,1032,0,0,1.3.0-pre+de79ce74b,1311915,0
ultravsp.uk,mainnet,2020-12-01,2024-04-28 01:50:26,[3],0.30000000000000004,False,338,14290,83,82,1,1.4.0-pre+015cf707b,864717,0.008252759
vote.dcr-swiss.ch,mainnet,2023-06-30,2024-04-28 01:50:26,[3],0.1,False,937,4437,8,8,0,1.3.2+bec2d12a0,864717,0.022878211000000002
vsp.dcr.farm,mainnet,2020-12-09,2024-04-28 01:50:26,[3],1,False,70,8434,47,45,2,1.3.1,864717,0.0017091513
vsp.decredcommunity.org,mainnet,2020-11-05,2024-04-28 01:50:26,[3],0.49,False,313,13945,75,75,0,1.3.2+bec2d12a0,864717,0.007642348
vsp.stakeminer.com,mainnet,2020-11-09,2024-04-28 01:50:26,[3],1,False,369,30588,188,188,0,1.3.2+81acb861c,864717,0.009009669000000001
vspd.99split.com,mainnet,2020-11-17,2024-04-28 01:50:26,[3],0.30000000000000004,False,165,27801,184,184,0,1.3.2,864717,0.004028714
vspd.bass.cf,mainnet,2022-05-01,2024-04-28 01:50:27,[3],0.2,False,595,19641,161,0,0,1.2.0,864717,0.014527786
vspd.decredbrasil.com,mainnet,2020-11-22,2024-04-28 01:50:26,[3],5,False,31,2891,23,23,0,1.3.2,864717,0.00075690984
