side,qty,rate,time
2,0.3,79820820,2024-10-20 02:15:18.346
2,0.3,79073390,2024-10-20 02:15:18.106
2,7.5,78736080,2024-10-20 02:04:33.274
2,0.3,78325960,2024-10-20 02:15:17.841
2,7.5,78287560,2024-10-20 02:04:32.930
2,7.5,77839040,2024-10-20 02:04:32.557
2,0.3,77578540,2024-10-20 02:15:17.554
2,7.5,77390530,2024-10-20 02:04:32.247
2,7.5,76942010,2024-10-20 02:04:31.943
2,0.3,76831110,2024-10-20 02:15:17.280
2,7.5,76493490,2024-10-20 02:04:31.654
2,7.5,76044980,2024-10-20 02:04:31.359
1,7.5,73398610,2024-10-20 01:55:18.451
1,7.5,72950880,2024-10-20 01:55:18.745
1,0.3,72654130,2024-10-20 02:15:15.804
1,7.5,72503140,2024-10-20 01:55:19.028
1,7.5,72055410,2024-10-20 01:55:19.341
1,0.3,71906700,2024-10-20 02:15:16.081
1,7.5,71607680,2024-10-20 01:55:19.703
1,7.5,71159950,2024-10-20 01:55:20.061
1,0.3,71159280,2024-10-20 02:15:16.360
1,7.5,70712220,2024-10-20 01:55:20.504
1,0.3,70411850,2024-10-20 02:15:16.631
1,0.3,69664420,2024-10-20 02:15:16.941
