side,qty,rate,time
2,0.3,75775020,2024-10-16 02:11:33.396
2,7.5,75627620,2024-10-16 02:14:06.278
2,7.5,75195640,2024-10-16 02:14:05.951
2,0.3,75054750,2024-10-16 02:11:33.128
2,7.5,74763660,2024-10-16 02:14:05.672
2,0.3,74334490,2024-10-16 02:11:32.846
2,7.5,74331680,2024-10-16 02:14:05.374
2,7.5,73899690,2024-10-16 02:14:05.067
2,0.3,73614220,2024-10-16 02:11:32.600
2,7.5,73467710,2024-10-16 02:14:04.812
2,7.5,73035730,2024-10-16 02:14:04.538
2,0.3,72893950,2024-10-16 02:11:32.358
1,0.3,71159430,2024-10-16 02:11:30.924
1,7.5,70958490,2024-10-16 02:14:02.104
1,7.5,70526510,2024-10-16 02:14:02.429
1,0.3,70439160,2024-10-16 02:11:31.175
1,7.5,70094530,2024-10-16 02:14:02.743
1,0.3,69718890,2024-10-16 02:11:31.485
1,7.5,69662540,2024-10-16 02:14:03.044
1,7.5,69230560,2024-10-16 02:14:03.323
1,0.3,68998630,2024-10-16 02:11:31.751
1,7.5,68798580,2024-10-16 02:14:03.620
1,7.5,68366600,2024-10-16 02:14:03.957
1,0.3,68278360,2024-10-16 02:11:32.069
