side,qty,rate,time
2,0.4,74439200,2024-10-22 00:50:03.932
2,7.5,74394990,2024-10-22 02:09:07.907
2,7.5,73970040,2024-10-22 02:09:07.546
2,0.4,73730520,2024-10-22 00:50:03.655
2,7.5,73545100,2024-10-22 02:09:07.093
2,7.5,73120160,2024-10-22 02:09:06.712
2,0.4,73021840,2024-10-22 00:50:03.400
2,7.5,72695210,2024-10-22 02:09:06.427
2,0.4,72313160,2024-10-22 00:50:03.173
2,7.5,72270270,2024-10-22 02:09:06.149
2,7.5,71845320,2024-10-22 02:09:05.693
2,0.4,71604480,2024-10-22 00:50:02.873
1,0.4,70131440,2024-10-22 00:50:01.355
1,7.5,69802600,2024-10-22 02:09:02.795
1,0.4,69422760,2024-10-22 00:50:01.656
1,7.5,69377650,2024-10-22 02:09:03.141
1,7.5,68952710,2024-10-22 02:09:03.506
1,0.4,68714080,2024-10-22 00:50:01.985
1,7.5,68527760,2024-10-22 02:09:03.929
1,7.5,68102820,2024-10-22 02:09:04.253
1,0.4,68005400,2024-10-22 00:50:02.264
1,7.5,67677880,2024-10-22 02:09:04.545
1,0.4,67296720,2024-10-22 00:50:02.534
1,7.5,67252930,2024-10-22 02:09:04.932
