side,qty,rate,time
2,0.3,78097720,2024-10-18 02:05:33.368
2,7.5,77730390,2024-10-18 02:12:36.574
2,0.3,77355400,2024-10-18 02:05:33.093
2,7.5,77286400,2024-10-18 02:12:36.285
2,7.5,76842400,2024-10-18 02:12:35.981
2,0.3,76613090,2024-10-18 02:05:32.839
2,7.5,76398410,2024-10-18 02:12:35.697
2,7.5,75954410,2024-10-18 02:12:35.330
2,0.3,75870780,2024-10-18 02:05:32.552
2,7.5,75510420,2024-10-18 02:12:35.047
2,0.3,75128470,2024-10-18 02:05:32.289
2,7.5,75066430,2024-10-18 02:12:34.696
1,0.3,73333730,2024-10-18 02:05:30.888
1,7.5,72931370,2024-10-18 02:12:31.977
1,0.3,72591420,2024-10-18 02:05:31.129
1,7.5,72487380,2024-10-18 02:12:32.282
1,7.5,72043390,2024-10-18 02:12:32.619
1,0.3,71849110,2024-10-18 02:05:31.378
1,7.5,71599390,2024-10-18 02:12:32.965
1,7.5,71155400,2024-10-18 02:12:33.268
1,0.3,71106800,2024-10-18 02:05:31.662
1,7.5,70711400,2024-10-18 02:12:33.665
1,0.3,70364480,2024-10-18 02:05:31.933
1,7.5,70267410,2024-10-18 02:12:34.045
