side,qty,rate,time
2,1.0,111282390,2024-12-28 02:04:26.688
2,1.0,110781480,2024-12-28 02:04:26.225
2,1.0,110280570,2024-12-28 02:04:25.733
2,1.0,109779650,2024-12-28 02:04:25.256
2,1.0,109278740,2024-12-28 02:04:24.774
2,1.0,108777830,2024-12-28 02:04:24.253
2,1.0,108276910,2024-12-28 02:04:23.528
2,1.0,107776000,2024-12-28 02:04:23.047
2,1.0,107275090,2024-12-28 02:04:22.617
2,1.0,106774180,2024-12-28 02:04:22.181
2,1000.0,100900000,2024-12-13 06:33:59.144
2,875.0,100891090,2024-12-27 06:14:32.565
2,875.0,100846200,2024-12-27 22:37:18.543
2,176.0,100780420,2024-12-18 12:59:34.843
1,875.0,99446200,2024-12-27 22:37:17.171
1,875.0,99341090,2024-12-27 06:14:31.585
1,100.0,99300010,2024-12-15 12:44:31.147
1,981.0,99100010,2024-12-12 16:06:36.022
1,2000.0,99100000,2024-12-09 01:55:54.336
1,1.0,93591020,2024-12-28 02:04:17.133
1,1.0,93090110,2024-12-28 02:04:17.587
1,1.0,92589200,2024-12-28 02:04:18.090
1,1.0,92088290,2024-12-28 02:04:18.528
1,1.0,91587370,2024-12-28 02:04:19.062
1,1.0,91086460,2024-12-28 02:04:19.543
1,1.0,90585550,2024-12-28 02:04:19.999
1,1.0,90084630,2024-12-28 02:04:20.500
1,1.0,89583720,2024-12-28 02:04:20.960
1,1.0,89082810,2024-12-28 02:04:21.405
