side,qty,rate,time
2,100.0,101999940,2024-12-01 08:47:44.508
2,100.0,101732400,2024-12-09 01:23:06.961
2,61.0,101732400,2024-12-09 01:23:08.294
2,100.0,101732400,2024-12-09 01:23:07.660
2,210.0,100999960,2024-12-05 22:15:25.631
2,500.0,100999950,2024-12-08 22:10:46.196
2,1000.0,100900000,2024-12-09 01:56:24.880
1,2000.0,99100000,2024-12-09 01:55:54.336
1,100.0,99000140,2024-12-06 21:48:08.137
1,100.0,99000120,2024-12-01 08:48:00.265
1,100.0,98227100,2024-12-09 01:23:04.434
1,100.0,98227100,2024-12-09 01:23:05.845
1,100.0,98227100,2024-12-09 01:23:03.792
1,100.0,98227100,2024-12-09 01:23:05.083
1,100.0,98227100,2024-12-09 01:23:03.204
1,697.0,97500000,2024-11-13 11:46:44.309
