side,qty,rate,time
2,100.0,101657100,2024-12-12 16:49:09.485
2,50.0,101657100,2024-12-12 16:49:10.343
2,100.0,101657100,2024-12-12 16:49:08.336
2,100.0,101657100,2024-12-12 16:49:07.667
2,100.0,101657100,2024-12-12 16:49:08.945
2,500.0,101000000,2024-12-12 16:06:51.711
1,1000.0,99100010,2024-12-12 16:06:36.022
1,2000.0,99100000,2024-12-09 01:55:54.336
1,100.0,98296800,2024-12-12 16:49:04.275
1,100.0,98296800,2024-12-12 16:49:04.869
1,10.0,98296800,2024-12-12 16:49:05.510
1,100.0,98296800,2024-12-12 16:49:03.694
