rank,useragent,count
1,/dcrwire:1.0.0/dcrd:1.7.1/,35
2,/dcrwire:1.0.0/dcrd:1.7.2/,35
3,/dcrwire:1.0.0/dcrd:1.7.0/,11
4,/dcrwire:1.0.0/dcrd:1.7.4/,9
5,/dcrwire:0.4.0/dcrd:1.6.1/,3
6,/dcrwire:0.3.0/dcrd:1.4.0/,1
7,/dcrwire:0.4.0/dcrd:1.6.0/,1
8,/dcrwire:0.4.0/dcrd:1.5.1/,1
