id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,revoked,vspdversion
123.dcr.rocks,mainnet,2021-04-28,2022-08-19 03:09:49,[3],0.49,False,867,15435,94,1.1.0
big.decred.energy,mainnet,2022-05-01,2022-08-19 03:09:49,[3],0.6900000000000001,False,110,300,0,1.1.1
dcrhive.com,mainnet,2022-06-23,2022-08-19 03:09:49,[3],0.666,False,36,37,0,1.1.1
dcrpool.ibitlin.com,mainnet,2021-01-13,2022-08-19 03:09:51,[3],1,False,55,1116,8,1.1.0-pre
dcrvsp.dittrex.com,mainnet,2021-04-07,2022-08-19 03:09:50,[3],1,False,23,372,1,1.2.0-pre
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2022-08-19 03:09:49,[3],0.9500000000000001,False,234,6144,33,1.1.1
decredvoting.com,mainnet,2021-02-01,2022-08-19 03:09:50,[3],1,False,114,2581,16,1.1.1
stakey.net,mainnet,2020-10-22,2022-08-19 03:09:49,[3],1,False,325,24773,176,1.1.1
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2022-08-19 03:09:49,[3],10,False,0,73412,668,1.1.0-pre
teststakepool.decred.org,testnet,2020-06-01,2022-08-19 03:09:49,[3],3,False,2,213714,1024,1.1.1
ultravsp.uk,mainnet,2020-12-01,2022-08-19 03:09:49,[3],0.30000000000000004,False,501,4574,13,1.1.1
vsp.coinmine.pl,mainnet,2021-01-28,2022-08-19 03:09:49,[3],0.5,False,324,25382,153,1.1.1
vsp.dcr.farm,mainnet,2020-12-09,2022-08-19 03:09:49,[3],0.9500000000000001,False,137,4978,23,1.1.0
vsp.decredcommunity.org,mainnet,2020-11-05,2022-08-19 03:09:49,[3],0.49,False,323,3238,10,1.1.1
vsp.stakeminer.com,mainnet,2020-11-09,2022-08-19 03:09:50,[3],1,False,664,18051,97,1.1.1
vspd-testnet.synergy-crypto.net,testnet,2021-05-01,2022-08-19 03:09:50,[3],1,False,0,66,2,1.1.1
vspd.99split.com,mainnet,2020-11-17,2022-08-19 03:09:50,[3],0.30000000000000004,False,811,5818,24,1.1.1
vspd.bass.cf,mainnet,2022-05-01,2022-08-19 03:09:50,[3],0.2,False,152,73,0,1.1.1
vspd.decredbrasil.com,mainnet,2020-11-22,2022-08-19 03:09:49,[3],5,False,92,1527,11,1.1.1
vspd.stakey.com,mainnet,2021-02-13,2022-08-19 03:09:50,[3],0.30000000000000004,False,2078,18154,84,1.1.0
vspd.synergy-crypto.net,mainnet,2021-06-10,2022-08-19 03:09:50,[3],0.75,True,283,610,3,1.1.1
